"sedania_urls_link","sedania_urls_date_date","sedania_urls_date_user","sedania_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 23, 2019 9:23 AM","TomyamGong","volume getting low .. its time to shot up again !!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 23, 2019 3:01 PM","Tim2812","Oldfox is show time... standby pop corns."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 23, 2019 3:02 PM","Tim2812","Oldfox99 have u added ron100 to boost more!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 23, 2019 8:16 PM","shortinvestor77","https://www.klsescreener.com/v2/news/view/519632"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 23, 2019 8:57 PM","shortinvestor77","http://www.orientaldaily.com.my/s/288064#"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 26, 2019 11:00 PM","Hunter 8888","Next week maybe ready up trend...until waiting QR"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 27, 2019 10:26 AM","TomyamGong","Takut apa? I been holding strong for this stock since 1 year ago, now is the time that I waiting for. Just hantam jer.. Confirm win!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 27, 2019 8:13 PM","Hunter 8888","Hahaha.agree with u tomyamgong."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 27, 2019 8:21 PM","ramada","From 31 sen to 16 sen, strong enough."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 10:30 AM","TomyamGong","slow slow ma .. dont worry .. new director will push up later .. they shaking out weak players first"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 11:26 AM","Tim2812","Walau very yam Kong like this leh.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 12:16 PM","Christ cs2020","this counter is gg !"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 12:17 PM","apolloang","another pump and dump stock"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 12:17 PM","amet2017","obvious pump and dump rite"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 1:50 PM","TomyamGong","real pump is yet to come .. stay tuned guys .. 0.50 is coming"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 1:51 PM","TomyamGong","now almost the bottom for operator to drag .. it's time to go in .. risk is very limited, profit is very much possible"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 10:13 PM","hairi","http://www.thestar.com.my/business/business-news/2019/04/29/government..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 29, 2019 10:13 PM","hairi","Push factor???"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 10:28 AM","Nor Salwana","0.50 bila la tu yerr"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 10:33 AM","amet2017","This is a negative earnings counter. Do your homework when you see price spike up"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 10:49 AM","Tim2812","Gardenia already!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 10:51 AM","Tim2812","Half of 50/2= 0.25 also can lol."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 10:55 AM","Tim2812","TomyangKing nw how my kap chai also need to sell to support this Masimo to feed the ikan bills....later catch jaws for supper!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 12:25 PM","shortinvestor77","https://www.klsescreener.com/v2/news/view/522072"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 3:52 PM","Kingston1","Hold."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","Apr 30, 2019 4:02 PM","Tim2812","No choice jor....hold another quarter for better recovery liao."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 3, 2019 11:21 AM","FutureGains","rebound"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 3, 2019 3:01 PM","Nor Salwana","Hopefully"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 3, 2019 3:38 PM","Tim2812","Up up up."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 3, 2019 4:32 PM","Tim2812","Booster on!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 5, 2019 11:23 AM","Legend","watch for sedania tomorrow..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 6, 2019 6:08 AM","Hunter 8888","Gogo up hehe"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 6, 2019 8:59 AM","Legend","hopefully can fly..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 6, 2019 9:08 AM","Legend","buy...buy...buy..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=66","May 6, 2019 11:00 AM","Legend","steady...good support"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 6, 2019 11:10 AM","Legend","ready to fly..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 6, 2019 11:12 AM","TomyamGong","As I said, follow me to win more!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 6, 2019 11:12 AM","TomyamGong","Hold it, earn it!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 6, 2019 11:34 AM","Nicholas Yap","i believe it can FLY ....."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 7, 2019 8:56 AM","carilembu","can also return to its average level at 0.11"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 7, 2019 12:01 PM","TomyamGong","new ceo going to push up .,. stay tuned !!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 7, 2019 12:42 PM","carilembu","can go in if pass 0.165 level"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 7, 2019 4:12 PM","Legend","very strong...uptrend"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 7, 2019 4:18 PM","milo","how TP can go ?? can above previous predict ka.. ?? kikikiki.. .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 8, 2019 8:36 AM","Legend","watch sedania..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 8, 2019 10:44 AM","aris743","very good cntr"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 8, 2019 12:02 PM","TomyamGong","Perhaps many of u still don't know.. There is a great news coming out from sedania.. Stay if u are still here, buy now if u are haven't get in yet. Sure win!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 8, 2019 12:54 PM","stockhunter","already collect ..last time collect the price 0.125 and sell last month 0.280..now collect back 0.145 ..0.165.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 8, 2019 2:58 PM","TomyamGong","Follow my post to won more"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 8, 2019 6:07 PM","Legend","hoorayyyy!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 9, 2019 9:05 AM","TomyamGong","Huattt ahhh! Gogogo sedania!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 9, 2019 9:26 AM","TomyamGong","Lai lai lai.. Its still not too late to buy now. Don't miss it"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 9, 2019 9:32 AM","Nor Salwana","I buy 0.235.boleh lepas dati harga ini x. Lama hold"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 10, 2019 9:53 AM","carilembu","buy now when stable don't wait until active shhot up due to coming news"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 10, 2019 9:59 AM","1354018","OMG! Ekovest Bhd finished consol?
Start up like crazy!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 10, 2019 2:04 PM","TomyamGong","afternoon will shoot up"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 10, 2019 3:16 PM","Tim2812","Conlanfirm tonight eat gardenia jor....up john....bcom Johnnie walker...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 10, 2019 3:18 PM","Tim2812","Yam kau Kong jor....later roti canai n teh tarik."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 10, 2019 3:20 PM","Tim2812","Hello here no ekovest fans k.... Wrong 8811967!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 11, 2019 9:54 AM","TomyamGong","retrace a bit very normal .. next week will continue fly for sure"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 11, 2019 11:07 AM","Hunter 8888","Hehehe.....this month QR out.bad or good...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 11, 2019 5:08 PM","TomyamGong","regardless is bad or good .. it will confirm fly"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 11, 2019 5:51 PM","Hunter 8888","Okay i follow u...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 12, 2019 12:12 AM","Msys","Tomyanm,ini kawan bagi semalam,.......//www.youtube.com/watch?v=t2ZusnDzsFk
.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 12, 2019 9:16 AM","Kingston1","Tomyamgong sifu, Tun is your friend? How can you predicts all this???"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 12, 2019 5:15 PM","Msys","TomyamGong, sure can fly?atuk sight cant wrong ,test esok tunggu gaps up tak....:)"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 1:22 AM","Vivoforever1","Fall yet to bottom out. Wait 9 sen safer."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 8:51 AM","Rselamat","fly ka....or fly deeper"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 11:26 AM","Nor Salwana","Sy x tau apa yg harus dilakukan..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 12:32 PM","omm_omm","stop loss 0.130..if not break consider ok maa.. if break just runnnnn"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 1:25 PM","Kingston1","Waiting to collect somemore."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 2:27 PM","jimbob","Maybe time now to average down"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 3:28 PM","Hanzo","People dropping at cheap price, can collect now."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 7:06 PM","Kingston1","Sad.. I que at ..0.14 but cant grt"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 13, 2019 8:45 PM","lai81533","strong
8.9%
10.8%
12.4%
14.0%
15.4%
16.5%
17.5%
18.5%
19.3%
20.1%
20.8%
21.4%
21.8%
22.2%
22.7%
22.5%
22.7%
23.0%
23.4%
23.6%
23.8%"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 14, 2019 11:15 AM","TomyamGong","just hold ! confirm gogogo !"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 14, 2019 3:00 PM","TomyamGong","those who havent all in, its time for u to all in now. last chance !"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 14, 2019 3:01 PM","TomyamGong","coming !"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 14, 2019 3:01 PM","TomyamGong","volume getting higher now"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 16, 2019 10:10 AM","TomyamGong","Fasten your seat belt guys!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 16, 2019 11:40 AM","Hunter 8888","Sudah start goreng kah haha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 16, 2019 5:57 PM","Hanzo","Doesn't break resistance even 2nd try"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 17, 2019 9:29 AM","Kingston1","Huattt ahhh !!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 20, 2019 9:41 PM","Izam_mahathir","Seems like double top.maybe wil average down"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=67","May 21, 2019 2:42 PM","Kingston1","Good time to add somemore. Thank u trump. U are such an idiotic president. Haha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","May 23, 2019 3:10 PM","TomyamGong","hold for long term. minimum 0.50 !"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","May 24, 2019 2:46 PM","carilembu","long term will go back to 0.10"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","May 28, 2019 8:35 AM","Kingston1","Strong rebound show"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","May 29, 2019 9:16 AM","Kingston1","Its coming !!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","May 29, 2019 11:18 AM","Kingston1","Hooorayy ! Tun M power !!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","May 30, 2019 9:25 PM","Infinite","Congrat patient holders. Now, best Q result for the last 3 years!,"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","May 31, 2019 10:02 AM","TomyamGong","huat la !!!!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 2, 2019 11:31 AM","TomyamGong","gong gong buy .. gong gong huat !!! huat ahh !!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 4, 2019 1:42 AM","ccssam","this tomyam gong againe ..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 4, 2019 10:51 AM","TomyamGong","sikit sikit .. lama jadi bukit .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 4, 2019 11:41 AM","Angsaemas","betul beli sikit2 pun Tak apa, lama lama jadi bukit.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 6, 2019 1:40 PM","TomyamGong","ini akan jadi bukit genting .. sabarrr"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 7, 2019 1:10 AM","soso9999","Bila"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 7, 2019 11:51 AM","Msys","q buy ,meletop akan datang"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 7, 2019 1:46 PM","soso9999","harga berape masuk"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 7, 2019 11:20 PM","Msys","cikit je dpat 16 kupang"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 10, 2019 6:04 PM","zalidaud","Msys, 1 kupang = 10 sen, 16 kupang = 160 sen atau RM1.60. Biasanya di Utara, 15 sen disebut 1 kupang 5 duit, jadi jika 16 sen bolehlah disebut 1 kupang 6 duit bukan 16 kupang [maaf]"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 10, 2019 8:27 PM","Hunter 8888","Apa2 je lah janji uptrend..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 10, 2019 8:38 PM","soso9999","Aku belum beli , besok boleh beli tak"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 11, 2019 9:45 AM","Msys","tma ksih zalidaud,ini kalilah se ria mai!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 11, 2019 9:48 AM","soso9999","saya beli 0.175, dah turun
sad"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 11, 2019 9:51 AM","Msys","IT king everyTech of tech,next qtrs more profits,if MM coming X30 times!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 11, 2019 11:09 AM","kakakemas","mokhzani will join sedania?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 11, 2019 12:04 PM","kakakemas","i also not sure...just heard the rumours..not sure true or not"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 11, 2019 12:40 PM","Msys","Greentech one acre can produce 8 tonnes instead of 4 ts,most harummanis,musang king,tech for one stop centre for ff investor less bureaucray mean limit ups!!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 12, 2019 1:32 AM","Msys","gap ups to limit up kiv"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 12, 2019 3:32 PM","TrumpUSA","sure boh mokhzani mahathir join sedania ? sedania rebound from day low 17sen to 18.5sen now."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 12, 2019 3:47 PM","Jacky Ng","0.19 already,start to fly"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=68","Jun 12, 2019 3:54 PM","TrumpUSA","what happen to sedania ? suddenly up. mokhzani mahathir join sedania ?"
