"vsolar_urls_link","vsolar_urls_date_date","vsolar_urls_date_user","vsolar_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 5, 2020 10:54 AM","PrinceofIpoh","Agree"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 5, 2020 1:06 PM","PrinceofIpoh","Looks like many people are waiting"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 5, 2020 9:25 PM","wjc4195","tomorrow is vsolar day"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 5, 2020 9:39 PM","Harutochan","hopefully.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 5, 2020 10:19 PM","PrinceofIpoh","I also felt that tmr is vsolar day."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 6, 2020 3:21 PM","EnemySpotted",""
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 6, 2020 3:35 PM","PrinceofIpoh","Need wait another day OK. Today another calm day"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 6, 2020 5:47 PM","Hunter8888","need wait until this 12/5 for EGM....."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 6, 2020 6:51 PM","PrinceofIpoh","That means another 6 days, there will be some news on their biomass plant so can goreng"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 7, 2020 12:58 PM","Belisto Skrang","I que at 0.035 , hope can get some."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 8, 2020 8:16 PM","Hunter8888","start goreng this june."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 9, 2020 3:05 PM","PrinceofIpoh","Confem mo"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 10, 2020 2:50 PM","Hunter8888","hope this EGM (13/5/2020) not postpone again....if not this june cancel goreng ."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 11, 2020 7:05 AM","PrinceofIpoh","Should be going on. Using rpv, sure proceed d. Somemore, do you think vsolar want to postpone. They also want to implement RI before end of June. Anyway tomorrow we shall know more on any status. Buy as much as possible and wait"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 12, 2020 9:58 AM","PrinceofIpoh","What goes down must come up stronger"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 12, 2020 2:53 PM","Hunter8888","wait tomorrow volume come in.EGM"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 13, 2020 6:24 AM","PrinceofIpoh","Vsolar day?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 13, 2020 12:03 PM","PrinceofIpoh","When volume? Diam diam jer. RI proceed."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 13, 2020 2:13 PM","TheTruthHurt","Any news on EGM?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 13, 2020 3:00 PM","Joe Hary","vrommmmmmmm"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 13, 2020 3:20 PM","PrinceofIpoh","Rockettttt"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 13, 2020 3:21 PM","TheTruthHurt","Don't shy shy to buy. Lets goo!"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 13, 2020 4:05 PM","PrinceofIpoh","Oprtr nie..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 14, 2020 10:45 AM","nelson_na","any news?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 14, 2020 11:21 AM","nelson_na","any comments?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 14, 2020 1:22 PM","nelson_na","bankrupt?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 14, 2020 3:01 PM","nelson_na","go go go bankruptcy"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 15, 2020 2:31 PM","zhm540","now the RI has been approved, just wait for the operator to push up.."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 15, 2020 3:30 PM","TheTruthHurt","I'm guessing need to wait another day till announcement of RI entitlement date is confirm for it to cause any significant traction."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 15, 2020 3:41 PM","PrinceofIpoh","If follows previous declaration of ex date after approval of RI (EGM)is around 2.5 weeks. We can consider it to be around same time frame from now for the declaration of ex date.
One thing if you have notice is Fintec news about buying shares on Permaju and TNB. Something is brewing, maybe there is news coming soon that will trigger more people buying RI."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 15, 2020 5:13 PM","Belisto Skrang","RI is at 0.0391 so cheap..so would the director keep it and push untill high price to dispose them all? Correct, now close at 0.040"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 18, 2020 9:40 AM","PrinceofIpoh","I'm curious how they want to push the price up."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 18, 2020 3:03 PM","EatCoconutCanWin","Vsolar produce solar power bank"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 20, 2020 12:29 PM","TheTruthHurt","Wonder when gonna break 4.5 cents"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 20, 2020 1:55 PM","PrinceofIpoh","They have been forcing those sellers at 0.035."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 21, 2020 8:22 AM","PrinceofIpoh","Moving moving"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 21, 2020 10:43 AM","PrinceofIpoh","Banyak org waiting for you to perform"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 22, 2020 8:41 AM","zhm540","waiting to move soon.....be prepared"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 22, 2020 9:09 AM","PrinceofIpoh","I'm waiting lor"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 22, 2020 1:53 PM","sweng88","hi all,any other coming RI counter?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 27, 2020 1:59 PM","sallehch","Any VSOLAR news?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 27, 2020 2:49 PM","saintambrose","Good QR?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 28, 2020 2:14 PM","Flyinghorse","QR tomorrow?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 28, 2020 3:09 PM","PrinceofIpoh","This is entirely an operator counter. Suka suka dia beli suka suka dia jual."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 28, 2020 6:32 PM","Belisto Skrang","Huge vol today who bought it?"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 28, 2020 10:16 PM","wjc4195","tomorrow QR"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 28, 2020 10:52 PM","ZAIMAN3","gap up TMRW"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 29, 2020 7:31 AM","Hunter8888","QR good or not tak penting.....just wait announment when right issue out.operator collect at 0.035/0.040 before annoument RI out."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=114","May 29, 2020 8:05 AM","PrinceofIpoh","Betul ckp hunter8888. Ini vsolar QR mmg tak penting. Apa berlaku kat DJI pon takde penting. Vsolar mau naik then naik. Mau turun then turun. You olang bili kene tahan saja. Mau untung besar beli lah vsolar. Mau untung kecik beli lah getah Dan healthcare"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 29, 2020 10:27 AM","sallehch","QR"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 29, 2020 12:38 PM","TheTruthHurt","All those rubber & healthcare gain are one of those unicorns in the market. Anyone benefit from it will definitely see 100% gain or more.
Now lets see this baby fly! Operator chilling collecting low now. Need to see some momentum soon!"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 29, 2020 5:03 PM","PrinceofIpoh","Xde goreng..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 29, 2020 11:18 PM","wjc4195","cannot hold, short selling my own stock sad!!!"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 30, 2020 7:01 AM","Hunter8888","start goreng after announment right issue out lol....operator just collect slow2 at 0.035/0.040 only.this june QR and announment RI out."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 30, 2020 8:09 AM","PrinceofIpoh","Macam xde goreng... This counter punya operator memang kuat... Mau tunggu dia goreng char kuey teow sepinggan pun tunggu berbulan bulan"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 30, 2020 11:07 PM","Hunter8888","operator play smart,pergi lain kaunter dulu la.after announment RI out.sini mari....operator just want RI out and this stock free to fly."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 30, 2020 11:48 PM","PrinceofIpoh","https://www.theedgemarkets.com/article/ministry-offer-1000mw-solar-quo...
Operator Mungkin guna ini utk goreng 3 mths after 31 may"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 30, 2020 11:48 PM","PrinceofIpoh","Mana operator pigi... Cepat la..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","May 30, 2020 11:49 PM","PrinceofIpoh","https://www.theedgemarkets.com/article/ministry-offer-1000mw-solar-quo...
Ada chance untuk fly 3mths after 31 may."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 1:49 PM","jaynetan","I venture into it"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 3:19 PM","PrinceofIpoh","Good timing jaynetan. We have been here since long long time ago. Operator just started now. Collecting 4.5sen. Go go"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 3:27 PM","Flyinghorse","Waiting for Vsolar to go back to 0.245 and above."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 3:36 PM","PrinceofIpoh","If go back 0.245, flying horse is the legend here"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 3:46 PM","zhm540","everybody is now focusing on covid counters.... better return"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 4:04 PM","cacique513","@hunter8888 may i ask why would the counter fly after RI? from my understanding, usually it makes the share price cheaper and most of the time it would take quite a while for it to go up again."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 5:38 PM","Hunter8888","can't go up before annoucement RI lol.....just waiting this month."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 5:43 PM","TheTruthHurt","Should the QR be out by now? Although it wouldn't effect the price but need to see some news from management."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 5:44 PM","Hunter8888","i don't know how to explain to you cacique.just waiting."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 6:06 PM","bfadzil","https://klse.i3investor.com/entitlement/0066/01-Jun-2020/21170_1994979..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 6:51 PM","Hunter8888","today volume up...RI out today this month start engine fly kekeke.go go go up"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 7:01 PM","jaynetan","Ipohprince, hope another good bet"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 8:28 PM","PrinceofIpoh","Tmr gap up. Goreng la ini"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 8:41 PM","limitupupup","Right Issue, dont play play"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 8:45 PM","PrinceofIpoh","Apa maksud limit up up up"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 9:04 PM","Hunter8888","engine start......operator ready push up.let""s see.how far price can go...."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 1, 2020 9:38 PM","TheTruthHurt","Closed at 4.5 cents. Engine warming up. Let see some serious momentum!!
https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 2, 2020 7:26 AM","jaynetan","I prefer this rather than glove for several reasons"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 2, 2020 8:49 AM","PrinceofIpoh","Why is that so? Same minded jaynetan. U r smart"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 2, 2020 9:20 AM","zhm540","retailers are chasing covid stock at the moment....better return"
"https://klse.i3investor.com/servlets/forum/800000076.jsp?ftp=115","Jun 2, 2020 9:20 AM","jaynetan","oh I m not smart but I m adventurous in the sense that at least try to maximise return with better sleep"
