"icon_urls_link","icon_urls_date_date","icon_urls_date_user","icon_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 10, 2020 10:12 AM","Undi_PH","Hadian new MD who appoint if not PH?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 10, 2020 2:55 PM","DickyMe","Below 10 sen arriving soon!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 13, 2020 10:47 AM","BanglaMan","Aiyoooo still got people here ah? Not go topglove? Aiyooooo"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 13, 2020 4:14 PM","东方不败","99% OF SHAREHOLDERS LOSE MONEY FROM THIS CORPORATE EXERCISE
https://klse.i3investor.com/blogs/DFBB/2020-07-13-story-h1510515038-99..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 14, 2020 9:03 AM","BanglaMan","Ekuinas also bidding for Perisai project.. icon gggg"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 14, 2020 9:17 AM","BanglaMan","Yadaaaa yadaaaa icon below 10 cen"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 14, 2020 9:22 AM","IconForever","Add more when people sell cheap. Now Parliament ongoing sooner of later will question what govn will do to improve GLCs(Govn owned companies eg Ekuinas)."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=186","Jul 14, 2020 2:07 PM","BanglaMan","HAHAHAHAH"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 14, 2020 3:21 PM","DickyMe","Brent crude to tumble below $40. Expecting $37"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 15, 2020 11:15 AM","wjc4195","dicky.....bomoh...its43 now"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 15, 2020 12:36 PM","SHQuah","Oil above $40. Most oil stocks up. Buy now."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 15, 2020 4:00 PM","wjc4195","f%$@ surrounded by green F"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 15, 2020 6:07 PM","DickyMe","""
wjc4195 dicky.....bomoh...its43 now
15/07/2020 11:15 AM""
=====================
Akan datang.. sabar"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 1:04 AM","wjc4195","LOL Dicky state when pls"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 8:21 AM","QQflying","go go go"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 8:21 AM","QQflying","today and tomorrow can collect, next week fly"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 8:23 AM","Sashay88","Waiting waiting ..!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 9:15 AM","BanglaMan","Coming soon! 2032! HAHAHAHAHAHAHAHAHHAH"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 9:19 AM","BanglaMan","I am never wrong.. see my track record.. when I say buy only buy icon.. now not time yet.. don’t bliff me? Nvm.. wait another few years ya bye bye~~"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 10:49 AM","BanglaMan","HHAHAHA 11.5"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 2:50 PM","wjc4195","friday sure up at least to previous resis .135"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 16, 2020 3:05 PM","BanglaMan","HAHAHAHAHAH UP? HAHAHAHAHAHAHHAHAHAHAHAHAHAHHA OMG LAUGH DIE ME"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 12:54 AM","wjc4195","Banglaman dont laugh.....you know who told me......GOD lol"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 11:35 AM","wickedlion","BanglaMan Please advise us when is the time to buy or at least estimation? Bearish patterns are disappearing and some bullish patterns have showed up recently. It is almost at oversold level. We need to get out from the glut for not listening to you. tq."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 2:32 PM","BanglaMan","Wickedlion... the pattern are all not real... when to buy? I have my estimation a lot already... why you are stucked? Maybe pray this weekend got good news ya"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 2:34 PM","Miz Raya Bloom","fly next week atau sebulan? ada gak ku dengar desas desus tapi belum beli"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 2:55 PM","BanglaMan","At least sebulan"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 3:14 PM","wickedlion","BanglaMan Sebulan or so is just about right. I have good feeling on coming QR2 result due existing to long term contracts as Icon is less likely be affected by Crude oil price or/and incoming good news like Perisai deal. I bought at slightly higher."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 3:28 PM","wickedlion","BanglaMan O&G is seems bullish with the recent IPOs like RL in spite of CAPEX spending cuts by oil majors & Petronas alike. Crude price has been stabilized recently which I believe due to OPEC+ prd cut measures and major economies re-opening with promising vaccines trial results. With this in mind, Icon could possibly fetch it past glories at least 52 weeks high price."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 3:36 PM","BanglaMan","I like your optimism, but it won’t happen, next Q I heard gonna be loss."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 17, 2020 3:41 PM","wickedlion","Tahnks BanglaMan. Care to share some thoughts of why it would be at loss next Q?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 18, 2020 4:14 PM","wickedlion","I glanced thru its historical financial summary, I don't find any evidence which could contributing significantly to both revenue and earning for next Q apart from recent plunge on crude oil price (which rebound to stabilize at USD40 in relatively short period - has less effect on upstream), possibly operational impairment during MCO (O&G is essential service) and lack of new contracts unless I am missing something. Other than that everything look lean after debt restructuring and taking big hit on asset impairment in prev Q resulting operational cost reduction in the following and coming Qs. At this point I am positive Icon would register decent profit in coming Q instead of loss. I'll keep digging."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 19, 2020 6:02 PM","BanglaMan","Good effort. My hint on why it will be loss: interest expense. Have a look at their interest expense, even post-restructuring."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 20, 2020 9:24 PM","wickedlion","hmm...interest expense was not far off from corresponding period either in fact a bit lower. What worried me now is how much Msia crude oil 136k prd cuts on May and June affecting Icon's osv earning since about 70% income generated from local ops, I believe it's concerning. Moreover, large portion of last quarter earning was from the on-off debt restructuring exercise which we won't see again in coming Q. Without that it could've registered lower profit from prev Q. *sigh*. I probably won't sleep well in the until next news."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 10:47 AM","BanglaMan","That’s why I said, you have to really check and read. Sharks are dumping slowly.. u see there is no transaction nor interest for now. All attention is on glove industry. Will be very quiet here."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 2:00 PM","wickedlion","I am doomed!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 3:13 PM","BigPro","Oil price just increase to higher level..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 3:48 PM","Hidup_PN","Brent USD 43.5 highest PN as govn?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 4:36 PM","QQflying","hahah bandlaman , pitty you"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 4:37 PM","QQflying","last week i already say collect and this week fly"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 4:43 PM","BanglaMan","U call this fly? Lol.. then supermx is what?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 5:07 PM","wickedlion","How is it going to fly, Icon is not selling crude oil? but possibility of supply crunch with recent prod cuts activities can be real too."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 5:31 PM","BanglaMan","Wickedlion.. the people here very funny.. always benchmark again crude oil price.. from 15 cents drop 30% until now.. but oil price no drop also.. many funny people here..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 6:51 PM","wickedlion","BanglaMan They're just pulling your legs."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 8:13 PM","Miz Raya Bloom","haik dah jalan, bukan sebulan?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 9:16 PM","shamsulyusoff","ICON on the move"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 10:38 PM","wjc4195","Top Shale Boss Warns US Production Won't Revisit 2019 Levels ""In My Lifetime""
Tyler Durden"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 10:39 PM","wjc4195","Banglaman you negativity is appalling"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 21, 2020 11:01 PM","tkl88","Walaoeh, Oil price spike up crazily !
As at 10.55pm,
Nymex=> $42.41 ‪(+1.49) (+3.64%) !‬
Brent=> $44.80 ‪(+1.52) (+3.51%) !‬
‪Huat ah ! Heng ah ! Ong ah !‬"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 8:56 AM","BanglaMan","I’m just being realistic and not wanting people to get conned"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 10:46 AM","Miz Raya Bloom","ku dengar ada orang nak goreng dalam masa sebulan, ku dengar aje. oil naik turun bukan issue. ini juga terjadi kat hibiscus. tidak baik untuk shares company. lupa management asyik ingat oil price turun naik."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 11:16 AM","wickedlion","Q play tak lama lagi..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 11:40 AM","wickedlion","Good BanglaMan...keeping balance."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 12:35 PM","document1","Tq wickedlion and banglaman for the insights"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 2:10 PM","wickedlion","..or could Icon been collecting huge crude oil inventory while prices at their lowest and profiting now?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 4:01 PM","BanglaMan","Who want to goreng.. goreng also goreng bullish stocks.. not bullish, you goreng, people will keep selling and prevent you from goreng.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 4:30 PM","BanglaMan","That’s why.. yday all pancut awal.. say flying and all... joker..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=187","Jul 22, 2020 4:56 PM","BanglaMan","I already say yday was a trap. Anyway good luck. I take my leave. Enjoy until 2023"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 22, 2020 5:28 PM","wickedlion","LoL"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 22, 2020 8:48 PM","Miz Raya Bloom","kikiki ku dengar orang nak goreng, sape cakap, RAHSIA. Tips kata dalam masa sebulan. Kalau esok dia goreng ku tak tahu kikiki"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 22, 2020 8:52 PM","Michael R.","ARMADA, KNM, ICON, ALAM, HIBISCS, SCOMIES and BARAKAH start/already converging into a Golden Cross.
Check yourself here: https://mindabursa.com/2020/07/22/golden-cross-on-ong-sector-related-c...
to fly very soon!!!!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 22, 2020 9:07 PM","BanglaMan","U can say goreng goreng... but my source that’s always correct.. no goreng2"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 22, 2020 9:17 PM","wjc4195","foreign big boys are putting their money in Gold and Silver"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 22, 2020 9:41 PM","Michael R.","institutional investors usually enter during stage like this one"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 22, 2020 10:18 PM","wickedlion","BanglaMan..I am still holding some. Hope to cash out but current price is pathetic. Seems I could be holding until 4th Q if no news. Can't wait that long."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 7:23 AM","SHQuah","Based on yesterday panic selling, today could go down to 11 cents."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 9:44 AM","BanglaMan","My condolences bro. All de best. Results out in August"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 10:07 AM","Useless","Up also condolence? Make $ to BanglaMan is useless?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 10:54 AM","BanglaMan","Up? U sure? Seems many here don’t know how to see queue testing and how sharks ply their game. When you are like me analyse transaction by transaction, you will know this stock will be up or down. So far I’m correct . I hope I’m wrong, but never been proven wrong."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 12:10 PM","5354_","Why you in i3? No stocks can buy or no $ more correct?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 12:12 PM","5354_","TH trade in Icon Parliament got debate?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 12:16 PM","5354_","TH CEO who cut loss in Icon why resigned? Dare not explain why cut loss when QR is profit?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 4:23 PM","BanglaMan","Hohohooooo"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 4:52 PM","BanglaMan","I am enjoying my profit in gloves.. once this is ready I will put all money here. But now it’s not.. bye guys"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 23, 2020 8:10 PM","wickedlion","share some"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 8:35 AM","Miz Raya Bloom","pada ku simple, kalau confident simpan, tak confident jual, ku ada sikit, sebab memang dengar cerita ada orang nak goreng. bila, apa hari, ku tak tau. lagi pon counter ini memang ada buat profit, announcement keluar bulan May 2020 https://www.thestar.com.my/business/business-news/2020/05/18/quick-tak..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 8:41 AM","Miz Raya Bloom","What more IBs TP samada TA or FA selalu sebut dalam masa 2 weeks to 2 months"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 8:59 AM","wickedlion","@Miz Raya Bloom the goreng should be anytime now. Glove rally almost towards the end and not affordable anymore to most retail investors. Pharma rally is way too soon with current vaccine candidate is susceptible to failure. Now retail big money needs home and stable counter like icon is where it needs to be."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 9:08 AM","Miz Raya Bloom","wickedlion @Miz Raya Bloom the goreng should be anytime now. Glove rally almost towards the end and not affordable anymore to most retail investors. Pharma rally is way too soon with current vaccine candidate is susceptible to failure. Now retail big money needs home and stable counter like icon is where it needs to be.
fingers crossed!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 9:58 AM","BanglaMan","Since you all so excited. I will play goreng with you gaiz.. let’s start the engine gentleman."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 10:27 AM","Kedahan","0.95 early 2020 wait Tun PM again? Muhyiddin paling tinggi baru 0.15?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 11:32 AM","BanglaMan","Sorry la kakakakkaa cant elgoreng2"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 11:38 AM","wickedlion","@BanglaMan pls goreng with thick glove profit. Sure you kaya. share somelah."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 11:40 AM","wickedlion","@BanglaMan what you think about pharma's rally? I think is way too early. No vaccine yet, no bottling yet but hope went sky high. You bought some?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 11:56 AM","BanglaMan","I didn’t manage to get pharma rally. Stocks are always forward looking and anticipation is always in play. Hence the buy on rumour sell on news. Sharks are good in baiting retailer to run it up. That’s why thematic play is very important. Even for sharks, they prefer stocks that are filled with retailers. Easier to push compared to institutional investors holding stocks.
Why goreng a stock that is quiet... very expensive.. you goreng those noisy stock cheaper, and better"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 12:04 PM","wickedlion","@BanglaMan how you know when counter is full of retailers?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 24, 2020 12:10 PM","wickedlion","@BanglaMan Expecting Pharma theme when saw news by KJ but I didnt anticipate it will go off that soon. Now I know how thematic play works I guess. First entry always the best. If no pickup to can cut lost easily."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 25, 2020 3:57 PM","wickedlion","No wonder people still holding on to this stock because it is way way undervalued."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 25, 2020 3:58 PM","wickedlion","Average Price Target: 0.42"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 25, 2020 10:43 PM","dex","wickedlion.. dream on, syiok sendiri la luuu.haha"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 27, 2020 7:41 AM","wickedlion","Sounds like Trump is bullish on V recovery due to his confidence on vaccine delivery.
https://www.malaymail.com/news/money/2020/07/27/trump-economic-advisor..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 27, 2020 8:47 AM","wickedlion","@dex kasi chance la syok syok sendiri....haha"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 27, 2020 5:03 PM","wan161","simpan dlm frezer la 115.. next year tgk balik 24c ;)"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 27, 2020 7:38 PM","wickedlion","sob sob sob"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 28, 2020 8:55 AM","wickedlion","crude oil price hike but sure no movement."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 28, 2020 8:58 AM","whizzkid","BanglaMan....manyak besar loo...tarak muat."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 28, 2020 11:18 AM","wickedlion","when?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 28, 2020 7:38 PM","wickedlion","ppl collecting super low"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Jul 31, 2020 10:00 AM","SHQuah","11.5 cents can buy more. No problem making small profit in short term."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 2, 2020 5:11 PM","cariosa","Kasi up lg lah"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 2, 2020 11:24 PM","Jeffrezal","what next tp"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 3, 2020 9:25 AM","BanglaMan","Seems like u all kena goreng instead of the share kena goreng LOLLLLLLLLL my sos never wrong... told ady.. 2023..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 3, 2020 2:57 PM","BanglaMan","I have been calling sell since 15 cents.. drop 4 cents, more than 25% already.. still no one agree with me.. I wanna help you all make money also cannot.. susah la.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 3, 2020 2:58 PM","wickedlion","*sigh*"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 3, 2020 3:11 PM","BanglaMan","10.5 cents!! Oh mai gawdddd"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 3, 2020 3:12 PM","BanglaMan","Seems my prediction is correct that this quarter is a loss"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 3, 2020 3:19 PM","BanglaMan","again, my tips for you guys, if break 10.5, you can say bye bye to 10 cents.. straight down 9 cents.. free fall in bear trend."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=188","Aug 3, 2020 3:30 PM","wickedlion","BanglaMan..ok say it is a loss. What contributed to its loss?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 3, 2020 10:18 PM","tkl88","Wow, Oil price continues to spike up !
As at 10.15pm,
Nymex=> $40.82 ‪(+0.55) (+1.37%) !‬
Brent=> $43.88 ‪(+0.36) (+0.83%) !‬"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 3, 2020 10:45 PM","tkl88","Walaoeh, Dow Jones continue it’s bull run !
As at 10.41pm,
DJI => 26,638.51 (+210.19) (+0.80 %) !"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 3, 2020 10:50 PM","wickedlion","gap up tomorow"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 4, 2020 8:12 AM","BanglaMan","Huat ahhh oil price up ah! 15 cents ah!!! Oppsss"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 4, 2020 8:21 AM","su1801","wow.....good news......thank you BanglaMan...."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 4, 2020 8:38 AM","BanglaMan","Come see me predict how mqtech moves..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 4, 2020 9:22 AM","wickedlion","Thank you BanglaMan!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 4, 2020 11:06 AM","BanglaMan","Oooffffff I’m back after proving in Mqtech. Gotta move to elsewhere now. When can I be wrong... so boring to be right all the time.."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 4, 2020 6:09 PM","Jeffrezal","oil price up????"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 4, 2020 8:16 PM","wickedlion","My take is regardless the coming Q result will be, the effect on its stock price will be very minimal because the price is way way wayyyyy undervalued for company that already making money with existing long term contracts and enough cash in hand to weather current issues. They're even hiring right now for their OSV operations."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 10:05 AM","wickedlion","@BanglaMan I am upbeat that Icon coming result is not as bad and even if it is a loss, it would not be as bad. The loss would not significantly impact the current price since it is already heavily undervalued based on Q4 EPS at 0.63 cents (2.52 cent annualized) when they begin to be back in black. Using this figure, current price is only at 4x PE ratio when industry PE is around 25x. This is about 21x undervalued. When pandemic comes to an end, its price would highly probable to shoot up way over the roof top."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 10:07 AM","BanglaMan","Made some money, time to put abit in icon... should I @wickedlion?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 10:11 AM","wickedlion","@BanglaMan I want to put some anytime now but my pocket bocor oredi. If I do have extra and have years of holding power, I would not hesitate."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 10:15 AM","wickedlion","@BanglaMan should you or not, it is up to your trading plan and your better judgement."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 10:37 AM","ihopeimpredictking","Walao this Bangla hahaha he's sharing the faalse news around the i3 investor market"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 3:10 PM","BanglaMan","I am more confident on the perisai news compared to the mqtech one.. haha..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 3:13 PM","neohts","up down and U turn very fast. Watch up."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 3:23 PM","wickedlion","eagerly waiting gor perisai news..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 3:29 PM","wickedlion","Don't follow MQ Tech but I do know RTO. The acquiring private co has to be cash rich."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 3:30 PM","wickedlion","..and MQ tech is a loss making company since 2016 why so big fuss?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 3:32 PM","trade101","suddenly awaken...got news?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 3:35 PM","wickedlion","no news..maybe goreng2 warm up."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 4:32 PM","kslee81","Wait........."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 9:22 PM","wickedlion","Brent Crude breaks USD46!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 9:31 PM","trade101","Tomorrow sure up"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 9:58 PM","wickedlion","if recovery continues, this counter is gold!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 10:10 PM","BanglaMan","Congrats man. You have earned it!"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 5, 2020 10:54 PM","sharewiz118","Today brent crude oil price surpassed USD 46 certainly a wake up call"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 6, 2020 12:06 AM","tkl88","Wow, Fantastic !
As at 11.55pm, Dow Jones super bullish!
DJI=> 27,159.72 (+331.25) (+1.23%) !"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 6, 2020 9:19 AM","neohts","Friday normally down due to week end. Watch out."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 6, 2020 9:46 AM","neohts","ICON can go up and down very fast. Sometime can eat up very fast and sometime can just throw down immediately. All gone within a few minutes."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 6, 2020 10:40 AM","BanglaMan","Not yet time.. wait..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 6, 2020 10:44 AM","Hype90","TP ?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 6, 2020 10:45 PM","newkid","if crude oil price continue up trend, i sure sapu this icon again !"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 7, 2020 4:24 PM","Miz Raya Bloom","apa la nak kisah, you all boleh goreng kan?"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 8, 2020 1:42 PM","Shines","I feel this level ok to collect and wait."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 10, 2020 9:27 PM","yusffi","@miz Raya bloom jom goreng sama2"
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 11, 2020 10:51 AM","wickedlion","goreng coming..."
"https://klse.i3investor.com/servlets/forum/800003587.jsp?ftp=189","Aug 11, 2020 10:56 AM","BanglaMan","Ready guys?"
