"do_urls_link","do_urls_date_date","do_urls_date_user","do_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 15, 2021 11:32 PM","gemfinder","Might drop back below 450. Careful"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 16, 2021 8:49 AM","Swimmer","D&O will bounce up to 5-550 today. But if not today it will be early next week. These 2 days retracement is a chance to top up IF u r investor. Tis is D&O movement pattern."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 16, 2021 7:45 PM","hantamking","Top up today , lucky can buy at good price ^^"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 18, 2021 8:02 PM","LeiJun","Can export oledi?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 19, 2021 5:21 PM","Kkkkronok","Good trade today sell all at 4.86. It already at max point 5.00 on my opinion good luck to u all comrade see u all later."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 20, 2021 4:27 PM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 20, 2021 4:42 PM","Tkeng","Support 4.70. If break then get ready for roller coaster ride... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 20, 2021 5:04 PM","winwin88888888","Let see will it go up above RM5 not before Friday closing~ If yes then aleh aleh aleh~ wakakakaka"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 20, 2021 5:25 PM","Tkeng","qr1 due in June. Might go sideways for now in the absence of fresh leads. Traders radar now ON."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 21, 2021 8:02 AM","mf","Dow Jones 33,821.301 -256.33 0.75%
Nasdaq 13,786.27 -128.497 0.92%"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 21, 2021 9:02 AM","Cakes Moon","I think it is time to leave the seat & join Keyasic, Dataprep & Ucrest~"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 21, 2021 12:38 PM","Alvtan38","Why it dive whn i buy.. It goes up whn i sell..
Time to dump.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 21, 2021 2:25 PM","Tkeng","@Alvtan... Gain 400% last 8 month. Now take risk to get 15% gain to TP.... Aiyooo.
Should buy dataprep last week. Sure very happy today... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 25, 2021 4:37 PM","Penguin88","Is anyone seeing more and more car manufacturer is shutting down its production? Is anyone seeing the risk?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=86","Apr 25, 2021 10:13 PM","Alvtan38","Tkeng.. Dataprp goreng habis, if buy low, can try for good profits. One day can make u smile the next closing can make u tears.. I tried few times, happy ending. Then i tried Widad, goreng and cooked, loss abit."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 26, 2021 12:42 AM","hantamking","See the news la , Huawei ev car 2 day break 3000 unit!!!
Source from GuangWah
https://www.kwongwah.com.my/20210425/%e5%8d%8e%e4%b8%ba%e5%8d%96%e8%bd..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 26, 2021 12:46 AM","hantamking","D&O is the leading EV led manufacture ^^ China also have their branch facfory ^^ chill ya !!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 26, 2021 8:57 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 26, 2021 2:18 PM","winwin88888888","Good morning! sudah beli masuk tak? I sudah to up lo~ come come 4.88 and above wakakaka"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 26, 2021 9:07 PM","Tkeng","https://www.forbes.com/sites/warrenshoulberg/2021/02/15/are-electric-c...
Good read... FYI."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:12 PM","collie","wow d&o not bad, just as it drops out from channel, now push back with big fat green candle"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:19 PM","CraZY INvesTOR","ignore all those useless short sighted people :)"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:24 PM","collie","two days ago already hammer, now uptrend sign"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:39 PM","hantamking","penguin jaws drop hahahah , already give hint , dno oversold , whole world seling EV car , no more cheap already"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:41 PM","brian3381","tq tq"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:41 PM","007007","https://www.cnbc.com/2021/04/26/tesla-tsla-earnings-q1-2021-.html"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:42 PM","007007","........Tesla overcame the chips shortage with microcontrollers and firmwares with new suppliers."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 12:44 PM","hantamking","whole media post GLOVE or TECH ?
the investor choose TECH !!!! HOSEH!!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 2:28 PM","Swimmer","Now naysayers realised what investors been saying...tis is D&O pattern of movement & v r not surprised. Top up when retracement. V early investors can afford to be greedy."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 10:29 PM","Tkeng","Really no idea what you want to prove... Just stick to your plan. You keep buying on dips without selling on highs... Very good leh... Salute to all investors here. Stay sideline better... lol.
@Swimmer Now naysayers realised what investors been saying...tis is D&O pattern of movement & v r not surprised. Top up when retracement. V early investors can afford to be greedy.
27/04/2021 2:28 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 11:14 PM","paperplane","testing RM5 again. hope bonus issue soon, break all way to 6"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 27, 2021 11:15 PM","brian3381","Qoq red. Insider news"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 8:35 AM","hantamking","《Brian3381》 dont come here do wayang. It wont help u get cheap price
All people know DNO is leading LED international , revenue will keep grow"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 8:50 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 9:49 AM","brian3381","Insider news. Qoq red. Dun believe?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 9:53 AM","ramunia","It may go as high as rm5. 50 next month when qty result announcement.. Good luck"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 10:27 AM","EvilWithin","I think Brian3381 insider is wrong..lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 11:37 AM","hantamking","<<brian3381>> so free come here free internal news ^^
dont dream liao la , the DNO price solid . at that time u dont chase high ya
29/04/2021 11:37 AM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 11:41 AM","hantamking","briansa 3381 i heard u lose money wo , how ? nice right"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 12:35 PM","brian3381","Haha, prepare for gap down loh. If u wiling to incur loses"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 12:36 PM","brian3381","Yoy is stil green but qoq red. Ppl wil dump with tis result"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 1:41 PM","brian3381","No need to create false acc in order to bad mouth... wasting ur time only"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 1:42 PM","brian3381","Fact is fact. Qoq red. U no sell doesnt mean other ppl wont dump."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 5:02 PM","Hwai Hooi","Insider news. Qoq red. Dun believe? now is become public news"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 9:30 PM","hantamking","brian3381 who pay u come here do wayangking"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 9:38 PM","hantamking","Nasdaq broke new high !!!
Hey brian , If u dont want ur DNO can sell to me. I 50% buy from you hahahah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 10:20 PM","hantamking","Why u so aggressive , u play short is it? Dont dream to get cheap price . Once buy we keep 2 year 3 year , dont care what ur wayang internal news"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 10:29 PM","hantamking","https://www.theedgemarkets.com/article/sp-500-nasdaq-hit-record-highs-..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 29, 2021 11:19 PM","brian3381","25m profit only.. qoq red"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 12:01 AM","ming","I jz wonder why D&O share price can be so strong.. while most of the car producers are going to cut production.. mayb motor also pakai LED now"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 12:17 AM","hantamking","brian3381 so aggressive at night also comment
Dont dream to buy cheap already."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 12:28 AM","limitupupup","i dunno but imagine this coming QR not good..... how?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 7:57 AM","brian3381","25 milion only. Believe or not up to u. Gapdown with tis result. Good luck"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 11:34 AM","Tkeng","Said before... Invest carefully... Traders can have fun .. lol.
Tkeng Some say collecting, others think distributing. Which one? 4.90 breached Tomorrow interesting. Will it breach 4.70 and rebound? Hmmmm.
15/04/2021 5:50 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 4:32 PM","skyjy100","brian3381, if Qoq Red then red, why you want to encourage people to sell? Whats your intention behind all these telling people QoQ red?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 4:46 PM","Go lucky Happy","I believe eventhough qoq is red but bonus issue is going to be announce soon."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 5:10 PM","brian3381",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 5:12 PM","007007","How can results be red when they are now running at maximum capacity and also expanding?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 9:42 PM","Tkeng","Not red. Red means loss leh... Next qr still make but maybe lesser than previous qr... Investor not worried qoq.... Yoy still potential high.
Those trading happy with violent swing...lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 10:08 PM","hantamking","dont cakap kosong without showing the prove
Cakap kospng wont help u get cheap price hahha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","Apr 30, 2021 10:59 PM","brian3381","Qoq red. Not loss making, ok. Ppl dun like tis kind of result especialy in this kind of weak market. Good luck. Cakap kosong? Wait n c only la"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","May 1, 2021 9:45 AM","hantamking","Why u so agressive? We buy longterm 1.
Please show prove , dont act like pro haha
It wont help u get cheàp price. Chill ya"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","May 1, 2021 5:19 PM","hantamking","https://www.facebook.com/111446420563070/posts/273934094314301/
World already go for EV car already^^"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","May 1, 2021 5:28 PM","DreamHunter","ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=87","May 1, 2021 5:28 PM","DreamHunter","waah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 1, 2021 5:29 PM","DreamHunter","so much fighting here leh"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 1, 2021 5:29 PM","DreamHunter","what la you all"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 1, 2021 5:29 PM","DreamHunter","apa daah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 1, 2021 6:19 PM","brian3381","Cakap kosong? Im scared gap down u cry father cry mother"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 1, 2021 6:20 PM","brian3381","No need to wait long b4 u can escape at a beter px"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 1, 2021 7:02 PM","007007","brian3381....how come you are so good-hearted that you want to save everyone?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 1, 2021 8:13 PM","hantamking","Brian3381 Atau u tak shiok dia punya boss ke ? Whole world automation maker already go for EV , u still wanna act pro ah. Hahaa
If u play short(borrow people share) , or shorterm , when drop u sure panic want to sell, then come here KAO PEH KAO BU. Longerm invest dont care this ^^"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 10:34 AM","brian3381","Drop to 3.80. U ng dai loh. Y stuborn. Gain first ma. Buy back later, got money u scare cabot buy back meh. Scared u dun hv money to buy only"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 1:46 PM","hantamking","Now i know u want to play short(borrow people share)
Fuhh u so pro !!! Can know rm 3.80
Who teach u this? Who is ur sifu
Dont dreaming laaaa haaha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 1:47 PM","hantamking","Dont come here Kao Peh Kao Buu la Brian38 (sampat)"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 1:51 PM","brian3381","D&o is not in the rss list la. Mana blh short. Pls dun simply said la. Tis show how ridiculous u r ma"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 6:23 PM","brian3381","Monkey or not monkey, after result u wil iena loh"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 6:26 PM","hantamking","Why u so agressive , we even dont care daily fluctuate , just collect when have good price .This is longterm investor style. u dont come here comment such a ridiculous and act like pro hahaah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 6:27 PM","hantamking","Why u sooo aggressive
Why u sooo aggressive
We dont understand Brian3318"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 2, 2021 7:52 PM","brian3381","Y not sell at high px n buy back lower leh? Now market very bad, y so stuborn leh. Somemore qoq red which is not good. Ppl wil sell ma. Maxumise return ma. Not just c it up down up down ma."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 9:47 AM","Sogbashen","Brian3381, ur opinion is good. Of course u buy at lowest sell at highest earn damn much. But how can you know which is high which is low? For example I buy at 1 then I sell at 2. But high is 5. How can u estimate the high and low? If u so pandai estimate , I think u buy jackpot easier for you too have 10 million"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 10:07 AM","Swimmer","Brian3381 when u assume RM4.50 is lowest how much cash r u ready to buy D&O? If u just buy 10k lots don't u think the risk is high? U r betting on hope & day dreaming. D&O is not a pump & dump stock. Better u go buy dataprep sure win for u."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 10:52 AM","hantamking","Hey <Brian3318> ! today open market u soo sad ho , u not able get ur target price ^^
the investor still HOLD their stock , because EV generation is there already.
Open market still solid hahah , dont dreaming liao Brian^^"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 12:09 PM","steven832","1Q seasonally much weaker than 4Q. Hence, 1Q earnings down sequentially from 4Q is to be expected. Even if 25 mil PATAMI would represent >600% growth y-o-y. What is the big issue?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 12:17 PM","steven832","2Q will pick up speed again."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 12:46 PM","hantamking","when people earn time, where got time come here become HERO save the people hahahaha^^
Only the people lose till left the only pants, then come here KAO.PEK.KAO.BUU"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 12:48 PM","brian3381","stil wan to compare yoy? only a fool compare yoy. of course good ger la... if yoy oso drop, become rubish loh"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 1:12 PM","hantamking","dun come here KAO.PEK.KAO.BUU
why u sooooooooooooooooo aggressiveeeeeeeeeeeeeeeee"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 3, 2021 1:13 PM","hantamking","BRIAN3381 so aggressive will help u getting what ? u get notthing
better save ur phone data"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 4, 2021 2:44 AM","DreamHunter","ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 4, 2021 2:44 AM","DreamHunter","calm down guys"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 4, 2021 12:48 PM","007007","Every year, Q1 is seasonally down compared to preceding Q4. That's normal. The real measurement of performance is to compare Q1 to previous year's Q1."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 4, 2021 8:52 PM","ramunia","It is giving us to chances to buy at lower price.. Be patience"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 4, 2021 9:29 PM","007007","If you want to make your fortune in the stockmarket, think in terms of years, not quarters."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 4, 2021 11:16 PM","brian3381","Now ppl very high expectation. Yoy qoq topline botomline must be green"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 8:19 AM","hantamking","brian3381 if you dont have money to invest
Dont come here kao pek kao bu"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 8:21 AM","hantamking","Why u so aggressive , seem like u are fundgroup people , wanna press down the price right. But..... U DONT DREAMING laaa hahahah!!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 8:34 AM","brian3381","sometimes bioinaire oso can pokay, i hope u r not the one pokay"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 8:50 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 9:36 AM","hantamking","good price to collect ^^"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 9:37 AM","hantamking","briannnnnnnnnnnnnnn why u so aggressive
i collect lo , good buy this morning hahahah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 12:25 PM","Swimmer","brian3381..since u don't like tis counter u better go other counter u like. Why kaka chowchow here? U hv no interest in D&O so no point hanging around here... Bye bye & stay away"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 12:52 PM","Aaron_tan","whether you like it or not, agree or not, hate it or not, tech play has temporaly halt and fund all move to commodity especially steel."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 12:56 PM","hantamking","Weak player always come here kao.peh.kao.buu ^^
when stock go up , they red eye other people
longterm investor dont care daily fluctuate. whatever u like u dont like , dont come act like pro hahaha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:00 PM","GooShen",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:30 PM","hantamking","Conking legend come back
Rupa rupa <<GOOSHEN>> hiding here
Kikiki Chicken betui
This dumb crab know chase high only
Follow him sure horlan"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:33 PM","DreamHunter","LOL"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:34 PM","DreamHunter","yah kah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:34 PM","DreamHunter","ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:34 PM","DreamHunter","habis la dia"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:35 PM","DreamHunter","high chasing junkies are very difficult to cure"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 2:38 PM","Want2Win",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 3:05 PM","hantamking","tak ada ubat rawat lah hahahah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 4:03 PM","Tkeng","Spreading.. Bottom not form yet."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=88","May 5, 2021 4:26 PM","collie","dont catch falling knife"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 5, 2021 10:20 PM","Tkeng","All promoter quiet leh... Hmmmm."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 5, 2021 11:41 PM","brian3381","Hantam oredi pokay? More downside when report qoq red. 25milion only"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 10:45 AM","collie","even a stunning qr wont do much effect at this current time. nasdaq continue to sell down tech."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 11:00 AM","Cs65983333cs","Collie d&o can buy?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 12:29 PM","collie","For me not yet"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 12:32 PM","Lanmum","Collie, I think those long term holders still keeping. Only the short term ones sells and trending down"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 12:36 PM","hantamking","Brian act pro gan.ni.neh Brian3318 , today whole market correction
Collect at good price again^^"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 12:49 PM","Cs65983333cs","So what the support to buy?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 4:01 PM","Tkeng","No support yet. Still freefall... 4.37 broken... Next 4.08... Have to wait.
@Cs65983333cs So what the support to buy?
06/05/2021 12:49 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 6, 2021 4:39 PM","Cs65983333cs","Ok"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 7, 2021 1:53 AM","collie","Yup
@lanmum testing holding power"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 7, 2021 11:33 AM","Tkeng","Traders happy today. Those bought 4.24 yesterday got profit today... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 7, 2021 2:35 PM","collie","you are right"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 7, 2021 5:52 PM","Tkeng","Chart trendline not convincing, hence it become traders delight... Today rebound might be trap... If what brian3381 say qr2 dip is true, then prepare for bigger dips... Be cautious. Investors should not be afraid. Wait till end 2021. Maybe 5.50 will become reality. Have a good weekend. Cheers!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 7, 2021 7:52 PM","hambasaham","Insider new. Company aim for 7.00."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 8, 2021 2:32 PM","MoneyGamer","Homily chart showed that banker chips was holding well at 66%, although it has been trending downwards from 84% in the past 6 days, which seemed to suggest that bankers are reducing their buying momentum. Meanwhile, retailer chips was gradually increasing from 4% to around 5%, meaning the lack of buying momentum has forced retailers to sell off. However, stochastic oscillator did indicate oversold position and seemed to be treading upwards to form potential golden cross in the next few days. Unless there is increased selling pressure from retailers or bankers continue to reduce their buying momentum in coming days, the positive sign points to a strong possibility of downtrend reversal soon."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 8, 2021 3:42 PM","Sogbashen","Nasdaq rebound and aim to achieve new high again... d"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 9, 2021 8:22 PM","Tkeng","Good observation @ MoneyGamer... Let's see next few days. My guess spreading in progress. Hope I'm wrong. May test 4.08.
@Sogbashen... Our market has a life of it's own and not reliant on Nasdaq. Again, I hope I'm wrong... Good luck to all."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 9, 2021 8:40 PM","brian3381","Those who believe pokay hantam wan to holand, can buy now. Haha. Dun said i never warn u, qoq red"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 9, 2021 9:25 PM","Tkeng","@brian3381... Maybe promoter here paid by banker to trap retailers. I'm joking only... lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 3:20 AM","DreamHunter","yah kah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 3:20 AM","DreamHunter","ha ha ha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 7:38 AM","PureBULL ...","Cultural festivities do play a part in stock activities on KLSE.
From the beginning there was this CNY rally. This has come to past.
Then comes the RAYA rally.
The 1 month leading to RAYA has been quite n listless for most years.
The high rollers will be back next week onwards to move the mkt..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 8:42 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 10:30 AM","shearer202","For this counter the best entry price is around rm 2.80 - rm 3.20 !"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 4:58 PM","Tkeng","Today tested 4.08... Tomorrow how? Break or no? If break... Might test 3.91... Hmmm."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:03 PM","Tkeng","Promoter all hiding...lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:04 PM","hantamking","Good price just slowly collect lah. Dont come here act pro. U are not market"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:06 PM","hantamking","Standby liquidlity to buy the ideal price ^^"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:09 PM","hantamking","D&O investor stay steady ^^
remember the target price is above RM5 ya
If all throw , people will buy cheap !!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:25 PM","Tkeng","Salute you hantamking... Forever buying... lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:29 PM","Tkeng","Not acting at all. See my comments... lol
@hantamking Good price just slowly collect lah. Dont come here act pro. U are not market
10/05/2021 6:04 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:43 PM","Tkeng","@hantamking... Learn to play the market. Don't let market play you... Buy, buy, bye, bye... lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 6:57 PM","Tkeng","This what happens when emotion get in the way.... Cry until no more tears. Nevermind, they choose hard way to learn. Have to pay tuition fees @pang72....lol."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=89","May 10, 2021 7:14 PM","hantamking","Tkeng dont act liao hahaha
Dont here say negative thing
On the other hand curi curi beli hahaha"
