"genetec_urls_link","genetec_urls_date_date","genetec_urls_date_user","genetec_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=180","Nov 16, 2021 11:40 AM","Yezzy99108","even this multi baggers stock unable to sustain the rise coz investors are cashing out fearing for the upcoming country uncertainties."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=180","Nov 16, 2021 11:43 AM","Jerichomy","No lar…this company PE 100…you think made of Gold meh"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=180","Nov 16, 2021 11:49 AM","NatsukoMishima","Elon musks will dump more 20- 30 % tickets to disturb US market n fighting with US government cukai makmur policy , not sure whether the other MAANG big boss will follow , Musks is a crazyman he will do anything beyond your imagination !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=180","Nov 16, 2021 12:01 PM","ariff145","Run first... later come back... SMTM"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=180","Nov 16, 2021 12:26 PM","NatsukoMishima","JPMorgan sues Tesla for $162 million in warrants dispute around Elon Musk take-private tweets"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=180","Nov 16, 2021 12:29 PM","NatsukoMishima","All the unit trust or fund need anual mansgement fees just like u subscribe investment apps need to pay hundreds of ringgit per year ! I better search google or baidu or utube learn myself !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 1:36 PM","8899EL8899","look like a lot of people sitting on bench watching people playing in the rain,......... enjoy watching before you miss the game."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 1:42 PM","ahbah","Game still on or game oredi over ?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 2:49 PM","Thks1956","Hope it goes down below 40, then it will slide down. Be careful."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 2:49 PM","Thks1956","Mostly day traders are playing this counter now"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 2:50 PM","Thks1956","People like Jeri whatever can comment but earn some money to buy expensive stock first, dont keyboard warrior"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 2:52 PM","Jerichomy","Of course sharing is caring haha"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 3:51 PM","Benhobenhobenho","Genetec may look cheap now but only God knows what will happen next"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:10 PM","lalazai9","From 1.60 increase to 50 cheap? Back to below 5.0 only can consider cheap"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:15 PM","Thks1956","Sell sell selll"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:20 PM","Xcalibre","Over hyped… Over goreng stock.. more correction coming OooOoo.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:21 PM","Xcalibre","See who will be STUCK at the top like glove shares.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:22 PM","Xcalibre","When hype is Over… it will be like glove stocks… Humpty Dumpty….."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:30 PM","Yezzy99108","since 5 minutes ago bulk selling spree continue. scary"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:36 PM","Yezzy99108","since touching 50 - this counter have experienced a major u-turning for the worse. too volatile now.
this counter is only for investors with ball of steels to play. Hv the potential to wipe out all the investors' earning"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:42 PM","Newbie_123","@ Thks1956 Sell sell selll
-----------------------------------------------------------
what happened to your relentless drive and support on genetec? what a sudden retract of confidence ...."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:44 PM","Newbie_123","this massive drop is too big to digest even for the diehard advocates :P"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:47 PM","Newbie_123","Patience is rewarding but have to see the potential & growth la. Already 2800ish% gain what u investors dream some more. .
yes ... EV is the future but (0104) hv been punching way above its weight now. huge correction time"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 4:53 PM","Newbie_123","those days only a handful of investors cornering the tickets. today ... tonnes of individual bilis who don't have holding power is playing here. u do the math"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 5:31 PM","Thks1956","Sell more ah pek buy below 40, faster sell! I need to top up more…. Poor investors please leave. This is not for you. Chart is ugly. But eventually it will go up. Experienced investors have patience. Poor guys go play penny stock"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 6:00 PM","Jerichomy","Yea, thks1956 sell sell..,Ur the IB buy buy haha bodoh"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 6:02 PM","Maxsuper","..... eventually sure go down.... cash is king... no one cares about EV dream.... 13x more shares soon will bury this counter..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 6:52 PM","Vaccineyes","Nowaday durian and siakap are kings"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 8:45 PM","Thks1956","I don’t talk to small kids"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 8:45 PM","Thks1956","You are not at my level"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 9:21 PM","NatsukoMishima","https://www.cnbc.com/2021/11/16/taxes-arent-the-only-reason-elon-musk-...
Read this article before we lose all capital in this cornered stock !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 16, 2021 10:07 PM","Xcalibre","Elon Musk offloads another $930 million in Tesla shares as he continues his selling streak…
GOOD LUCK.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 12:02 AM","Vaccineyes","Tesla up today. Yes"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 10:11 AM","8899EL8899","unlike to go down any more, support at rm42, ex bonus issue price at rm3, very cheap compare to vitrox at rm20, greatec at rm7."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 10:35 AM","Vaccineyes","Yes i agree. Once ex bonus, there will a great surge of investors and price will rocket up once again"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 10:41 AM","8899EL8899","as long as bigger shareholder holding tight, genetec are okay, share price will keep moving up."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 10:45 AM","Vaccineyes","EV is the future. Hold tight"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 10:46 AM","Lucifer999","ev is not the future technology is the future"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 11:01 AM","Benhobenhobenho","It may drop more before continue it's uptrend. Probably below 40.00"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 11:12 AM","Stockisnotfun","This is no EV company. Please remember. Don't simply lump any company to EV"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 11:26 AM","Thks1956","Talk kok, this is EV assembly company la. Dumb"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 11:33 AM","wkkht","https://www.wsj.com/market-data/quotes/MY/XKLS/0104/company-people/exe...
Voon Foo Hew
Chairman, Genetec Technology Bhd.
Mr. Voon Foo Hew is an Independent Non-Executive Director at EP Manufacturing Bhd., a Member at Malaysian Institute of Accountants and a Member at The Chartered Institute of Management Accountants. He is on the Board of Directors at EP Manufacturing Bhd. Mr. Hew was previously employed as an Independent Non-Executive Director by ATIS Corp Bhd. and a Chairman by Genetec Technology Bhd."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 11:43 AM","Newbie_123","selling spree continue"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 12:06 PM","Benhobenhobenho","It may drop to below 40 before resume its uptrend"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 2:15 PM","Maxsuper",".... once below 40 very hard to break new high again coz down 20%....any rise ppl will throw..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 2:25 PM","8899EL8899","climbing up....falling, climbing up......falling,............ genetec keep it up, you can do it.........we know you will win."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 3:05 PM","Benhobenhobenho","Once it break the 40 level, there's no telling how low it can go"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 3:10 PM","Traderjoes","PE is so high. need to stabilise around 35 at least"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 3:24 PM","Benhobenhobenho","I believe all these selling are just profit taking for many who bought at a low level n also some panic selling too"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 3:36 PM","Vaccineyes","I saw all tech shares down just now and now up. Hope is still there as now tech shares are at a bargain"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 4:53 PM","Thks1956","Aiyo why today went up? So many sour grapes missed out! Last minute buy vol has a transaction with 100,00 and 50,00 units. Its about rm630k"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 4:53 PM","Lucifer999","green green grass of home..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 5:03 PM","Vaccineyes","Excellent recovery"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 5:19 PM","Newbie_123","tomorrow last trading day to recover else Friday profit taking will plummet what ever u guys salvaged today :P"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 5:31 PM","Thks1956","No wonder you are newbie"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=181","Nov 17, 2021 5:53 PM","Stockisnotfun","Don't simply label the assembly machine as EV machine by just saying the machine is use for EV. Any machine also can do that. Just a normal component assembly line."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 5:58 PM","Stockisnotfun","Want invest in real EV company please invest in Tesla. This company can't even consider as EV company"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 6:07 PM","Stockisnotfun","In his weekly newsletter column in The Observer, the Minority Shareholders Watch Group (MSWG) CEO Devanesan Evanson noted that Bursa Malaysia generally expresses its concern by raising UMA queries on listed issuers whose stock prices are scaling to dizzying heights without well-grounded reasons.
Devanesan Evanson
“This concern is generally accentuated when the company replies that they are not aware of any reasons which could warrant the substantial surge in price and/or volume,” he opined.
“Such replies are pieces of information that minority shareholders should consider when making their informed investment decisions. The anecdotal question that minority shareholders should ask themselves is – ‘So, what gives?’”
Definitely got people inside Genetec is manipulating the shares. That's the thing we only know."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 6:15 PM","Vaccineyes","Until yesterday some people were telling sharks manipulating the price, bilis selling. Now telling insiders manipulating. Next will say life is not fair pulak"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 7:29 PM","Thks1956","These people are jut useless, just copy paste something as if very informative"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 8:00 PM","Newbie_123","@ to high chasers/late comers ... piece of advise ... those diehard buying @ rm6 hv 'huge' margin of safety and -10 is just a small drop in the ocean for them. .
see the trend for EMS and ATS counters and digest - what makes 0104 so unique that it will keep going upward with all the obvious red flags everywhere. don't be blinded by EV & TSLA hypes and feed those ticket holders looking for exit door"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 8:15 PM","amet2017","If you follow how the price shoot from ringek until now, its very obvious that it is strongly supported by 'fund manager'. Only if they decide to start selling that the price will collapse, until then it will just be a normal retracement."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 8:23 PM","Stockisnotfun","Don't talk nonsense. Fund manager wouldn't buy the Ace market listing stock. We wouldn't say life not fair. In Genetec, it is very fair for people voluntary fall into trap."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 8:46 PM","Newbie_123","more crash course coming .... smart retail investors are cashing out every given opportunity ..... Saturday Malacca elections fear"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 8:47 PM","Jerichomy","Yeah i agree and somebody remove my post"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 8:48 PM","Newbie_123","market sentiment & reaction on Monday will open your eyes big big"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 17, 2021 10:44 PM","amet2017","Aiyak.. If fund manager doesn't support, who is supporting? Retailers aa? So naive lor.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 7:48 AM","Zachzach","Today and trow iz genetec day..!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 7:57 AM","AlfI3","Agree tat FM is supporting & pushing up its prc, including big boys, as dey need some hefty incomes/profits twds a handsome year end acnt closing for some of their portfolios.
This ctr has small cap, easy to corner up especially during d year end window dressing in d coming mth"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 8:02 AM","AlfI3","Anyone guru here cud anticipate d BI ex-date announcement ?
It is rather straight fwd proposal, await SC & Bursa grant its greenlight, let's prepare for d year end galore shines frm Genetic"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 9:10 AM","calvintaneng","This one at precipitation ZONE
Stay away
https://klse.i3investor.com/blogs/www.eaglevisioninvest.com/2021-11-18..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 9:26 AM","Thks1956","You are right, no money to buy stay away"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 9:49 AM","Vaccineyes","Keep faith my investors"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 10:36 AM","Newbie_123","so hard to reach 43 bulk tickets sell-off again after small bilis enter.
Coming election fear building up again."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 10:58 AM","Vaccineyes","Hope for a big jump soon"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 2:09 PM","Jerichomy","Lockdown may come bek and genetec will fall like waterfall kaka"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 2:46 PM","Thks1956","Why so many small kid here, send them back to penny stock, this is not for them"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 2:49 PM","iTelex5","Yeaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!!!!
Jump! Jump! >>>>> 50 times! jump, jump!
""Jump for my Love"""
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 2:59 PM","Vaccineyes","45 coming, 50 next"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:07 PM","iTelex5","VEyes need booster."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:18 PM","Vaccineyes","Once 45 crossed, uptrend all the way"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:28 PM","iTelex5","Waaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa!
What if the eyes are boosterized??< not sure got such word."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:34 PM","AlfI3","Look like the BI ex-date announcement soon, get ready guys...."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:44 PM","iTelex5","Ready, get set, I am ready to gooooooooooooooooo!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:49 PM","Vaccineyes","Eyes boosterized, 45 soon"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:51 PM","wiser_dude","Where are these penny bilis ?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 3:51 PM","wiser_dude","Tomorrow 50"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 4:24 PM","iTelex5","boosters on the run!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 4:41 PM","Benhobenhobenho","This stock really for the brave hearted, I really salute those who dare go in at this price, kudoos"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 4:43 PM","i3lurker",""
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 4:49 PM","iTelex5","I think cannot sell this stock. It looks special. Sell die, sell die...why sell?
wait lah...wait until durians drop mah."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 4:51 PM","iTelex5","patience pays."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 4:54 PM","Vaccineyes","Keep faith. Bonus issue will make us having 12x the shares we have now. Don't sell. Keep"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 5:00 PM","iTelex5","I think cornered stock."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 5:01 PM","Jerichomy","They want shark to catch them unaware"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 5:05 PM","iTelex5","100 hmmmm? maybe."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 5:06 PM","NatsukoMishima","SC already aimed this stock , becareful all , stand by exit !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 5:24 PM","Thks1956","Poor people make silly comments, smart people count money! No need to promo this counter, buy and close eyes"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 5:25 PM","Vaccineyes","Esok break 45 easily. Next week 50"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 5:50 PM","wiser_dude","Yeah ... fully recharged now !!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 7:45 PM","Jerichomy","Pls click the link above"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 8:00 PM","Jerichomy","Loh Kok Wai W Malaysia share market is ....ada untung jual......no long term invest......eventhough some counter give bonus issue or dividend....glove counters is one very expensive lesson......i help u ,you help me....hahaha...don't listen n follow economist or Analyst said too much buy n sell ...you very ....dissapoiment....duit masuk pocket yang penting.
18/11/2021 10:13 AM"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 18, 2021 9:38 PM","mf","Record high cases, more rules and partial lockdowns: A new Covid wave engulfs Europe
PUBLISHED THU, NOV 18 20214:42 AM EST"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 19, 2021 11:10 AM","sonyx123","gg"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 19, 2021 4:11 PM","Yezzy99108","not many buying vol. and profit taking day"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=182","Nov 19, 2021 5:58 PM","Newbie_123","ppl fear for t'row Malac.ca & upcoming Saraw.ak election. windfall tax & new stamp duty been passed in Par.laiment. FF fear to invest coz our political instability... enough said"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 19, 2021 6:00 PM","Newbie_123","I have reservation this stocks will go up next week. Ady reached its summit"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 19, 2021 6:16 PM","i3lurker","the Tulip price dropped?
can buy more Tulips?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 19, 2021 9:11 PM","NatsukoMishima","https://youtu.be/q6k5hWUOT1g
Pls watch this before u regret!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 10:38 AM","8899EL8899","why people don`t complaint vitrox share at rm20 is very high, big foreign fund is buying it , the foreigner see the value & future in the company........but you don`t........., genetec can reach this level mean something, we don`t know , somebody know."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 10:42 AM","investor2021trading","EV is big business! in another 20 yrs u will see only electric cars on d roads!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 10:51 AM","Jonathan Keung","EV is not happening in Malaysia .lack of connectivity plus poor perception by the average motorist on the EV practically is a big no no. Maybe in Europe but definitely not here in the foreseeable future { 5 years }"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 11:03 AM","investor2021trading","im looking 4ward to branded EV in M'sia! if proton can't, then let Porsche, Tesla, Rivan, Mercedes Benz, BMW n Jaguar make their presence!
Focus Dynamics Group Bhd and Permaju Industries Bhd in their press release said they want to be the “Tesla of Asean”, with the next step being a planned venture into semi-knocked-down to manufacture EV motor vehicles in Malaysia in 2023. Discussions with potential Chinese manufacturers to form a strategic partnership are underway."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 11:19 AM","8899EL8899","focus,permaju...... tak boleh la........the can talk big but zero knowledge , they only good at consolidating company share ."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 11:31 AM","investor2021trading","@8899EL8899, im talking about d potential of EV in M'sia in 20yrs time!
whether Genetec is oredi in it or Focus/Permaju r interested still deserves a welcome in M'sia!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 1:44 PM","calvintaneng","GENETEC NOW FACE GREAT DANGER OF COLLAPSE
AFTER ELON MUSK SOLD TESLA NOW CATHIE WOOD OF ARK INVEST ALSO DUMPING
SEE
https://finance.yahoo.com/news/cathie-wood-dumps-another-100-212700039...."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 1:46 PM","calvintaneng","GENETEC NOW FACE GREAT DANGER OF COLLAPSE
AFTER ELON MUSK SOLD TESLA NOW CATHIE WOOD OF ARK INVEST ALSO DUMPING
SEE
https://finance.yahoo.com/news/cathie-wood-dumps-another-100-212700039...."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 2:46 PM","8899EL8899","tesla share were up us40 to us1137 yesterday, on the way to us1400."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 2:51 PM","8899EL8899","calvintaneng, how are you going to make money from share market if you want the share price to go down............ common sense."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 3:03 PM","8899EL8899","genetec is bursa`s dragon head, if it go down, it will drag the bursa tail down as well."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 5:40 PM","Vaccineyes","Monday 45 coming, 50 next"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 8:30 PM","Yezzy99108","Just hold this stock. There is something special about Genetec. To climb 2000% within 6 months surely they have strong support behind scene. If the likes of @ vaccineyes @Thks1956 @pang72 still holding with relentless belief .... no reason we can’t hold longer"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 8:31 PM","Yezzy99108","Just be “diamond hands” and believe it"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 9:15 PM","8899EL8899","pang72 already rested on bench watching, hoping him to joint the game at rm60"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 9:34 PM","Vaccineyes","Monday may see Genetec crossing 45 again, on its way to 50.Keep faith"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 9:36 PM","8899EL8899","early bird taste the meat, late comers biting bone."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 20, 2021 9:44 PM","Vaccineyes","Even after bonus, ur units multiplies by 13 with simiar depreciation in value. But surely it with appreciate again in time to come. So really no reason to let go of this 'gem'."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 21, 2021 2:26 PM","8899EL8899","if genetec making 100mil profit next year, you will see share price shoot up from rm3 to rm15( after bonus)"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 10:58 AM","Thks1956","Quite sure this counter has no more strength to move up!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 11:40 AM","Beltland","Bo chew sei !!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 4:04 PM","sonyx123","haiz gone case"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 5:25 PM","Michael Kwok","Sell call again.Tp below rm 35."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 5:25 PM","Maxsuper",".... everyday ppl r selling... who in their right mind 1 2 defend the price of a over 100PE counter?... don't get into this abyss..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 7:44 PM","Thks1956","Run!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 8:33 PM","8899EL8899","genetec is light weight champion, up &down....left &right, very fast game,....... if you are young, try your luck..........the reward is big."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 22, 2021 11:14 PM","Vaccineyes","I will keep it till post bonus. I am very confident of this share"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 10:06 AM","Benhobenhobenho","@vaccineyes, bro wish u all the best in your investing. Hope your wishes come true"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 10:42 AM","Maxsuper","..... TG boss bought a lot of TG at 8.00 too.... the rest is history..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 10:45 AM","i3lurker","of course drop to RM3.00
after bonus issue will be 30 sen?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 12:33 PM","staypositive","TP 25"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 1:49 PM","Thks1956","I can see small rebound after going below 40. But definitely no more upside in the short"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 2:08 PM","Yezzy99108","Well say. I guess it’s right time to lock profit before wiping out our gain . The upside momentum have subsided and probably will be downside moving ahead"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 2:20 PM","Yezzy99108","And those who bought at 45 - 49 past week are cutting loss and panic sell everyday now"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=183","Nov 23, 2021 3:15 PM","Loh Kok Wai W","the knife drop from building.........."
