"inari_urls_link","inari_urls_date_date","inari_urls_date_user","inari_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 11:37 AM","kong73","bought inari 1500@RM3.94...sell down due to tmrw bursa cuti - long weekend"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 11:45 AM","heehaa911","gogogo..road to 3.5"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 11:49 AM","richardsharing","Great, finally can topup. Have a nice weekends"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 11:54 AM","bbcworld","https://www.bloomberg.com/news/articles/2021-12-02/apple-tells-supplie..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:15 PM","Roticanai_083","Top up 3.89., take it easy guy."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:17 PM","OnTime","1 day sale"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:17 PM","nagasaran93","Lari lari gurus"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:27 PM","PangPangSai","Meow meow meow lol"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:27 PM","BLSHInvestment","those company contract with America be careful lose contract"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:28 PM","treasurehunt","The leader of Bursa Technology, Inari, can't even stand the heat now. Bye bye Technology is the future."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:30 PM","OnTime","ppl get nervous easily"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:32 PM","treasurehunt","Omicron is the best reason for funds manager to liquidate their position and enjoying big bonuses this month."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:33 PM","kong73","sell sell now!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:35 PM","mylo","Aiyoh, you cannot compare glove with tech or chip stocks. Any tom, dick and harry can start glove manufacturing. And not forgetting China is also producing glove. We know China can really throw prices if they want to.
But chip production not so easy. Very capital intensive and high tech industry. Not many will be interested to join or compete.
Plus whether you like it or not, in the near future all items will need chip. EV car, household electrical items, office equipment, lab research etc.
Just a temporary setback by weak holders or contra players that do not have the foresight to look into the future. Only one news article of iphone slowing demand in one quarter and they panic sell.
Its a good time to buy for those who does not have this blue chip tech counter."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:38 PM","treasurehunt","When fear is arrived then all sort of positive news becomes nonsense ie technology is the future, EV is the future, Meta is the future....."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:38 PM","richardsharing","Topup batch by batch now"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:44 PM","SifuTangmonk","难道命运与早期的ATAIMS一样遭遇劳工问题，而被取消合约?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 12:50 PM","heehaa911","sifu, inari have good ESG rating. not same story with ATA"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=869","Dec 2, 2021 1:05 PM","Legend","Jangan main2 Pang...boleh sakit jantung nanti"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 1:35 PM","heehaa911","come come...limit down and let me collect"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 1:44 PM","Brutus","Wah! Suddenly saw my long time queue matched at 3.98! Did I just caught a falling knife?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 1:47 PM","calvintaneng","Falling knife is ini kali lari!
https://klse.i3investor.com/blogs/www.eaglevisioninvest.com/2021-12-02..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:07 PM","mf","LONDON — European stocks are expected to open lower on Thursday as concerns persist over the omicron Covid variant."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:08 PM","OnTime","omicron attacks christmas"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:16 PM","mf","Asia
South Korea hits new COVID-19 record, halts quarantine exemptions to block Omicron"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:21 PM","NatsukoMishima","@Brutus Wah! Suddenly saw my long time queue matched at 3.98! Did I just caught a falling knife?
________
Better sell off right now , Andy Hall is targeting ! Monday will necome ataims 2.0!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:23 PM","OnTime","Hire Andy Hall as the Czar of Bursa Malaysia!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:30 PM","value_seeker","Nat you are talking to stroke fear. You low life."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:31 PM","value_seeker","Causing fear to influence investors to sell low."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:33 PM","paktua73","afternoon..
paktua will wait last fight..
will set at rm2.98 due the market reaction on omicron..
and..
ngo targeting malaysia labours issues..
will down more..
beware n trade carefully this time..
tut tut
will hit so hard"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:39 PM","value_seeker","Any prof? On ESG?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:39 PM","value_seeker","You also stoking fear for investors?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:39 PM","OnTime","Andy Hall should target govt-linked-companies"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:41 PM","OnTime","greediness knows no bound, they will resort to all 'tricks' to bring down the price"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:46 PM","value_seeker","Be brave. Those who start the fear will loss out to the investors."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:52 PM","staypositive","Paper hands wohoo"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:55 PM","Hung_Hing","Another two weeks IB expecting another sell down before Christmas and new year holiday.
Hence no point holding now.
To revisit after new year."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:56 PM","HrryPttr","Tech stock in danger now. Any reason?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:57 PM","value_seeker","Hung then you sell all. Immediately."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 2:58 PM","value_seeker","We will hold without any negative news. Inari might be part of composite index. My advice if you want to sell then all sell. We will buy. Dont you worry on us strong investors."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:05 PM","hoplanner","“China is planning to ban companies fr going public on foreign stock mats THRU variable interest entities” quote. anything to do with this due its recent RM302mil JV in Kunshan, Tiongkok?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:07 PM","sparta","Buy =)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:11 PM","OnTime","@hoplanner, I saw this news a while back already so I don't think that's the issue (I also don't know much abt the news to be frank)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:18 PM","sammyramon","Drops like a HELL!!!…target to limit down.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:20 PM","ahbah","No run .. sure icu ?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:22 PM","Keyman188","OMG...HOLLY SHIT day...
How do you feel today for those ""skim cepat kaya"" dreamer !!!...
Keyman188 very sure you all feel excited because give you chance to collect further ???...
Hopefuly NO mania for tech sector lahhh...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:28 PM","Roticanai_083","Top up lagi 3.86. Malu apa bossku.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:33 PM","kong73","saya pun top up at 3.87 selepas beli pagi tadi at 3.94. Dividend ex date 9 dec 2021. at least dividend boleh cover broker cost"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:34 PM","sammyramon","Selll sell sell!!!!…now its start to downtrend mode for at least 2-3 yrs"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:36 PM","value_seeker","sammyramon you sell all investor will collect"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:41 PM","sammyramon","What goes up will be down but once its down , very hard to goes up again.,..so dont love this stock."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:43 PM","sammyramon","Run run run and save ur capital.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:45 PM","kong73","hehe..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:46 PM","nono_hardi","next trading day high poss up"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:46 PM","nono_hardi","no need panic too much tbh =.="
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:46 PM","nono_hardi","KWAP hold much more than retailers...what we kanchiong?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:48 PM","sparta","Add more. Later 3.95 =)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:53 PM","Keyman188","OMG...which tech co. will be the next labour force woe !!!...
Foresee more & more to come...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:56 PM","OnTime","ALL listed companies have forced labour issue, just degree of seriousness"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:56 PM","snowman95","haha, dont sell now, buy the dip guys"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:56 PM","abcb","""WOW"" every time talk about labour force to dump down the share price flush out weak holders"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:57 PM","ahbah","Forced labour is used to destroy our mkt n to bankerap us when there is
no such thing lah !"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:58 PM","paktua73","after monitoring the rally pattern..
all wave(NGo andy hall,amicron)
and positive on inari share holders backup..
paktua see mybe to get below rm3.70 also hard..
so best to buy is now..
inari still got strong foundation..
tut tut
let see"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:59 PM","OnTime","Go to full automation is also forced labour - forcing labourers out of their jobs, LOL!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 3:59 PM","newbie8080","@OnTime
I don't think Inari has any labour issues as indicated by the revenue from 2020-2021.
You can make comparison with those affected. There's some indication in topline and bottomline."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 4:00 PM","sparta","3.95 on the way .. Bob Marley - Nanana Nanananana"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 4:00 PM","userid1","run before too late"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 4:01 PM","risktoreward","Inari isn’t labour issue, but apple issued warning for slowing sales"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=870","Dec 2, 2021 4:01 PM","OnTime","If Inari doesn't have internal issues then this price is certainly attractive"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:02 PM","OnTime","if business is temporary slower then stock is a buy!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:04 PM","Junichiro","In Xinjang, harvesting cotton is mechanized. But, u can see all the allegations of force labour appearing in the media of western countries. @OnTime, u are right.""full automation is also forced labour""
Posted by OnTime > Dec 2, 2021 3:59 PM | Report Abuse
Go to full automation is also forced labour - forcing labourers out of their jobs, LOL!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:04 PM","userid1","17k lot roadblock at 3.9"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:05 PM","abcb","Big shark spread rumour news of labour issue to make advantage for themselves"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:11 PM","OnTime","let these people spread fake news for they will get their karma. so be nice!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:13 PM","sparta","Buy before too late 3.90 to break =)"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:14 PM","abcb","Bursa malaysia is not a healthy equity market for investment right now
All market spread fake news to influnce the share price"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:17 PM","sammyramon","Warren Buffett once said that it is wise for investors to be “fearful when others are greedy, and greedy when others are fearful.” But this statement is not working in unhealthy Bursa.,.;-("
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:17 PM","syazone_17","public bank just declare new target rm5+.. they had done their analysis and target better than anybody here.. just chill guys.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:18 PM","treasurehunt","A healthy market won't not have goreng technology stocks to the highest in the world in PER valuation like what is happening in Bursa."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:20 PM","treasurehunt","Nasdaq got no fight with the technology mania in Bursa."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:22 PM","OnTime","but inari is profitable, lots of other tech companies in the world are not, yet have skyrocket prices"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:24 PM","treasurehunt","Look at the global semiconductor players PER in Nasdaq la...make a comparison with Bursa."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:35 PM","sammyramon","Dont compare it., Bursa is sick!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:36 PM","sammyramon","Its make an investors sick tooo …LoL.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:39 PM","treasurehunt","Of course sick la. Our best licenced analysed simply pluck a future PER number from the sky without benchmarking with the global players."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:44 PM","paktua73","paktua still have strong confident with inari..
and we will not see any below rm3.70 again..
tut tut
for short period laa.."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:47 PM","treasurehunt","EMS sector first and OSAT will be the next."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 4:59 PM","treasurehunt","Forced labor covid spreading."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 5:09 PM","treasurehunt","Easy to cure forced labour covid. simply get rid of foreign workers and replace with local people at higher pay."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 5:09 PM","gemfinder","i wan to buy back at 2.05!!!!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 5:31 PM","treasurehunt","EMS and OSAT players are forced to employ local workers or relocate their factories to low labour costs countries."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 5:44 PM","Michael R.","This is the best way... use foreign workers is susceptible to sabotage by means of forced labor claims... never ending story so far.. unless Gov take serious measures and install enforcement agents in every major cycle of the expat employment process...
---------------------------------
treasurehunt Easy to cure forced labour covid. simply get rid of foreign workers and replace with local people at higher pay.
02/12/2021 5:09 PM"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 5:47 PM","treasurehunt","What a joke! Most Malaysia companies are addicted in recruiting foreign workers. They simply complain local workers this and that nonsenses and refuse to pay higher."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 6:25 PM","bsinvestor","cannot agree more. at least you will get happy ending.
pang72 Buy OSAT, ems - force labour accusations
Buy contruction/ steel - covid and cancel mega construction job, MRT, hsr because politic
Buy bank - cukai makmur and Memorandum
Buy glove - force labour too
Inest in 小3 more worth than stock for year 2022
02/12/2021 5:21 PM"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 7:28 PM","Mabel","#pang72 Buy OSAT, ems - force labour accusations
Buy contruction/ steel - covid and cancel mega construction job, MRT, hsr because politic
Buy bank - cukai makmur and Memorandum
Buy glove - force labour too
02/12/2021 5:21 PM
More Yummy coming ...
Upcoming dividend of RM0.028 per share
Eligible shareholders must have bought the stock before 09 December 2021.
Payment date: 07 January 2022.
Meow"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 7:38 PM","OnTime","thanks for the reminder, Mabel."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 9:35 PM","HonLee","Meaning Inari didn't make it?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 10:05 PM","newbie2y","yes...i suspect that is why some funds sold off today...but the question is, why Westports? inari's cap bigger than westports as of 22-nov, liquidity oso better..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 10:10 PM","richardsharing","Market cap even bigger than simedarby on 22Nov."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 10:24 PM","hanna20","After ESOS, suddenly the price going downtrend.
More than 0.20"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 10:25 PM","gemfinder","Westport masuk. Kakakakaak. Many trapped. Luckily sold 416. Kakakak"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 11:41 PM","calvintaneng","INARI NTA ALSO TOO SMALL AT 65 SEN TO JUSTIFY ITS LOFTY PRICE (SO MUST SELL)
UWC: The Earnings far too little & dividend too small to justify such lofty high prices (IT WILL CRASH) BETTER RUN! Calvin Tan
https://klse.i3investor.com/blogs/www.eaglevisioninvest.com/2021-12-02..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 2, 2021 11:55 PM","treasurehunt","Funds managers are likely being forced migrating back to Banking and consumer again. Plantation kena ESG too.
Posted by pang72 > Dec 2, 2021 5:21 PM | Report Abuse
Buy OSAT, ems - force labour accusations
Buy contruction/ steel - covid and cancel mega construction job, MRT, hsr because politic
Buy bank - cukai makmur and Memorandum
Buy glove - force labour too"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 3, 2021 8:09 AM","value_seeker","gemfinder funny? A guy like you have no sense of humanity. Karma will you in your next stock buy."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 3, 2021 10:19 AM","OnTime","If not joining klci for now is the reason for the big drop in price yesterday then it is really not a problem."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 3, 2021 12:10 PM","stockraider","U ask yourself what is the NTA of nestle leh ?
Lu tau boh ?
Posted by calvintaneng > Dec 2, 2021 11:41 PM | Report Abuse
INARI NTA ALSO TOO SMALL AT 65 SEN TO JUSTIFY ITS LOFTY PRICE (SO MUST SELL)
UWC: The Earnings far too little & dividend too small to justify such lofty high prices (IT WILL CRASH) BETTER RUN! Calvin Tan
https://klse.i3investor.com/blogs/www.eaglevisioninvest.com/2021-12-02..."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 3, 2021 4:58 PM","richardsharing","very bad sentiment now. i guess will be no show until further announcement on china mou."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 3, 2021 5:00 PM","value_seeker","Those who are confident keep, those who feel market not stable then sell."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 3, 2021 6:51 PM","OnTime","trying to climb a wall of worry, nothing new!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 3, 2021 8:29 PM","hanna20","Yes. Another drop day.
Posted by OnTime > Dec 3, 2021 6:51 PM | Report Abuse
trying to climb a wall of worry, nothing new!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 1:12 AM","Legend","mesti mari"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 2:15 AM","Buylowandrun","stay tune for forced labour 2.0 news"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 10:12 AM","OnTime","How u know?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 10:13 AM","stockraider","Sell inari buy insas safer mah!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 10:21 AM","OnTime","Insas no forced labor meh?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 10:27 AM","stockraider","Think lah!
If can fully automate why chose msia leh ??
Might as well stay put & do the full manufacturing at high cost countries like Germany, switzerland, Usa, Japan and Australia mah!
Since little labor is use mah!
They chose msia bcos cannot fully automate & cost of labor cheaper and have access to foreign labor mah!
Lu Tau boh ?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 10:28 AM","stockraider","Insas where got force labor leh ??
All Quality local staffs mah!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 10:37 AM","OnTime","Didn't know inari needs underpaid, overworked banglas to work in advanced research and manufacturing of RF and semi products. Foreign laborers are so highly educated meh?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=871","Dec 4, 2021 10:40 AM","stockraider","Pakai otak think lah!
Not underpay lah!
maybe accomodation not as good as 3 star hotel loh!
Posted by OnTime > Dec 4, 2021 10:37 AM | Report Abuse
Didn't know inari needs underpaid, overworked banglas to work in advanced research and manufacturing of RF and semi products. Foreign laborers are so highly educated meh?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 11:25 AM","OnTime","Malaysian companies don't bully malaysia-born workers meh?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 11:25 AM","stockraider","Think lah!
Love malaysia mah!
What & Why move out leh ?
Just free up the control on foreign labors & let the companies employed whatever foreign & local labors they want mah!
Like that govt get tax revenue, local get quality appointment & the country economy can grow mah!
Everybody very happy mah!
Posted by treasurehunt > Dec 4, 2021 10:31 AM | Report Abuse
One word. If a manufacturer is unable to invest in automation then move out the factories to low labor costs countries lor. It’s so simple."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 1:14 PM","richardsharing","LOL, forced labors theme now. Later, what theme? stop more contract to let US facing more semi cond shortage? is it make sense semicond industry to be targeted now?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 1:22 PM","richardsharing","https://www.klsescreener.com/v2/news/view/919341
Want to import more worker but forced labour issue gets heavily highlighted..sentiment of marker can be easily manipulated by trending news nowadays. What's next trending news?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 2:28 PM","treasurehunt","Plantation sector got the gut to say we don't care."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 2:40 PM","stockraider","Forgot about force labor loh!
ESG loh!
If they want it can loh!
Just pay more mah!
Stick to your Guns loh!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 2:46 PM","treasurehunt","Be realistic in share market. Funds Managers are reluctant to pump money into sector with ESG problems. This is the hard fact in Bursa."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 2:53 PM","stockraider","Let see lah!
If non ESG focus coampanies continue to make good profit, looks very attractive buy and pays good dividend whereas ESG focus companies looks highly very overvalue, for a start contraian funds will start buying mah!
Smart money goes to the area that promise higher return loh!
For a start ESG have driven up commodities like oil prices, metals price, agrilcultural produce like soyaoil, palmoil, timber all over the world loh!
They will be a big opposite reversal coming loh!
Lu tau boh ?
Posted by treasurehunt > Dec 4, 2021 2:46 PM | Report Abuse
Be realistic in share market. Funds Managers are reluctant to pump money into sector with ESG problems. This is the hard fact in Bursa."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 3:00 PM","treasurehunt","Tahu apa? Tidur lagi dan malas nak bangun keh?"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 3:05 PM","OnTime","Inari is part of the worldwide chip supply chain network, USA won't want to disrupt that. Heck, US Commerce Secretary even visited Msia to smooth out supply chain issues. Inari is going to be OK, imo!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 3:39 PM","richardsharing","I think many have forgotten that Inari has been included in FTSE4Good Bursa Malaysia (“F4GBM
Index, very high demonstration to ESG compliance.
So i think recent issue that affected inari are about klci result, iphone demand, global uncertainty. Long term TP still intact"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 4:27 PM","OnTime","@richardsharing - all good points"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 7:01 PM","HonLee","Give you another chance to buy cheap ..Not good meh"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 4, 2021 9:20 PM","richardsharing","https://www.macworld.com/article/557163/iphone-sales-weakened-demand-s...
Another year, another report of production cuts that spell doom for Apple’s flagship product."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 5, 2021 8:59 AM","newbie2y","thanks for the sharing @richardsharing!"
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 5, 2021 9:27 AM","Johnzhang","The western economies is using ESG to narrow the competitive advantage that developing economies enjoy. It's a long term strategy to eventually move some jobs back to their countries. Companies/business too dependent and yet concentrated on a few western buyers will be subject to constant threat."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 5, 2021 12:18 PM","stockraider","Very true loh!
Thats why very important that need to get the west to pay for the extra cost. Do not under price loh!
Posted by Johnzhang > Dec 5, 2021 9:27 AM | Report Abuse
The western economies is using ESG to narrow the competitive advantage that developing economies enjoy. It's a long term strategy to eventually move some jobs back to their countries. Companies/business too dependent and yet concentrated on a few western buyers will be subject to constant threat."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 5, 2021 1:00 PM","bsinvestor","too many bad surprise for inari."
"https://klse.i3investor.com/servlets/forum/800001951.jsp?ftp=872","Dec 5, 2021 3:07 PM","OnTime","perhaps u should go to counters like Ajinomoto or Apollo, very few surprises there!"
