"maybank_url_link","maybank_url_date_date","maybank_url_date_user","maybank_url_date_comments"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 2:08 PM","tollebunsmith","bang_miskin : they made it so people like us small potatoes can buy cheaper, to help us earn some money, But many only wanty to buy above 8.45 cos they malu if buy 8.10... U think those people no money ka?? Songlap also can buy so many shares... son can wives can political friends can, It is a acceptable thing as long as u believe in god and pray.. Thats what i understand from ""pimpinan melalui teladan"""
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 2:09 PM","tollebunsmith","ANd also "" jangan tanya soalan susah"""
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 2:10 PM","tollebunsmith","sifu stkoay malas want to layan silly question.. LOL"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 2:56 PM","tollebunsmith","supersinginvestor : long story short, u know what car i drive, and it is not a BMW.
u got problem with preconceived ideas.
U think u know a lot of other prople... do u really know how much is in my pocket.
Just because u i say i got RM100 in my pocket, can be true or false.
Anyyway my first car is kancil, and i still drive a kancil ( sometimes) , other times i walk use my legs. Sometimes i use both kancil and use legs also.
Hope u can sleep easy."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 2:57 PM","tollebunsmith","And i own 10 lots of maybank (1000 shares)... can be true..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 3:10 PM","stkoay","sifu tolle is a great, wise man....salute."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 3:16 PM","Keyman188","Next week very high possibility retest support level @ 1569 ~ 1576...
Once break...next support retest support level @ 1553 ~ 1558...
Market sentiment turn to crucial for upcoming ""happening""...
Amboi...
Adui..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 3:28 PM","tollebunsmith","why is supersinginvestor advising us about what to do with our money? perhaps if he did give us money, he can dictate terms , my money my right? why is he so upset with his kids? Probably his kids don layan him cos they think he is nuts? My kids also think i am using the nick ""supersinginvestor"" and i often surf i3. But they dont know i a using the name Tolle!!!
This is nuttier than real life!!
LOL"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 4:12 PM","wallstreetrookie","Financial sector Maintain Underweight"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 5:01 PM","stkoay","Sifu tolle, this round, definitely your PBB perform better. Congratulation."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 5:04 PM","stkoay","But then again, if perform better means, if you want to top up, you pay more....haha..
...the big boys say, if want to top up MBB, no need to pay expensive :p"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 7:05 PM","tollebunsmith","sifu stkoay: I may win the battle. but i am not sure i can win the war. AS i said, win or lose i still win cos i own both!!.. SO if u win, i also win, If u los to PBB, I also win! LOL.
But these are just battle. Sifu stkoay is keen on wining the war! And i hope u do too , sincerely.
( as i shared my secret of 20.:80 )"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 7:06 PM","tollebunsmith","Honestly i want sifu stkoay to win!! Cos his win is my win too!"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 8:03 PM","Keyman188","Really laugh die keyman188 liao...
Sinkalan supersinginvestor kena fxxx liao...
Aiya...you should change your ID from supersinginvestor to supersinkalaninvestor...
Until now not even can answer members query...
## https://klse.i3investor.com/servlets/forum/800000433.jsp?fp=13
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 22, 2021 11:05 PM","Cslee1215","Wah end of the month liow ar?? Really hard to predict this time. But severe covid case in klang valley is increasing."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 10:44 AM","tollebunsmith","supersinginvestor : mmmm if u really that smart and good in predictiong the share price movement, ( Tolle raises his hand).. i want to ask one question:
So how much did u make? alot of money??? Then ushoulld be able to belanja us MBB shareholders KFC each.. maybe only about RM10k... what u cant?.. then hot air onli??? I also can tok yok kosong..... go sit in a corner and shut up."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 10:45 AM","tollebunsmith","Keyman188 was right ,
supersinginvestor is a dumb fok"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 10:46 AM","tollebunsmith","If we want to see MBB or Serbadak or Nestle, we will, what kind of dog tell us we cant? dog-brained?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 10:47 AM","tollebunsmith","If supersinginvestor want to look at akua, we dont care and we wont tell him not to look at aqua peppe....."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 10:58 AM","Keyman188","Really laugh die keyman188 liao...
Sinkalan supersinginvestor keep on posting...but keep on deleting own comments...
WHY..you feel coward later Keyman188 come here to cucuk you kee!!!...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:10 AM","Keyman188","Aiya...suppose Keyman188 NO willing to share with you what Keyman188 fridge stuffs...
Since you so much sinkalan...
Then just let you jealous a bit lahhh...
HLFG : 12.44++ to 18.26++
Tenaga : 7.80++ to 9.80++
Genting : 3.30++ to 5.17++
SPSetia : 0.66++ to 1.47++
Axiata : 2.60++ to 4.02++
Padini : 2.00 to 3.12++
Ambank : 2.82++ to 3.38++
IJM : 1.17 to 1.89++
^^ Keyman188 has NOT count in ""other"" market shareholding....
wkwkwk...kekeke...hehehe...
Posted by supersinginvestor > Oct 25, 2021 11:08 AM | Report Abuse
Unker sifu stupead but unker can see this...
U guys cant see this..imagine how smart u r??
Lol"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:16 AM","Keyman188","This sinkalan supersinginvestor current shareholding considered moderate only...
You did the ""Big Mistake"" but didn't realized...
Some more still need to share you are right !!!...
Really laugh die Keyman188....
wkwkwk...kekeke...hehehe...
Posted by supersinginvestor > Oct 25, 2021 11:08 AM | Report Abuse
Unker sifu stupead but unker can see this...
U guys cant see this..imagine how smart u r??
Lol"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:30 AM","stkoay","Those who think this is a lousy stock, just SELL nobody can stop you...
...what others think of this stock, is none of your concern....
....I think this is a super value stock, and I now own 436k shares...
...I don't mind to prove by making sell queue during pre opening in the afternoon if you can also show what you have....."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:39 AM","stkoay","@supersinginvestor....you got more than that?
Ok very good...then let's play show hand....let's queue to sell during pre opening in the afternoon...before we do that, we inform at what price we want to queue and the quantity."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:43 AM","stkoay","@supersinginvestor....it is good to share and learn together....but it seemed you are attacking what others have to say..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:52 AM","stkoay","And by the way, what makes you think i only have MBB?
...I also have CIMB, RHB and GentingT"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:56 AM","stkoay","Why this people post already then delete....when we answer to his posting, after that he deleted, then it seems I am talking to myself.......LOL...haha"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 12:01 PM","Keyman188","Aiya...this sinkalan got bad record mahhh...
This coward sinkalan later scared other members use his comments to cucuk him later mahhh...
That's why quickly delete lorrr...
wkwkwk...kekeke...hehehe...
Posted by stkoay > Oct 25, 2021 11:56 AM | Report Abuse
Why this people post already then delete....when we answer to his posting, after that he deleted, then it seems I am talking to myself.......LOL...haha"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 12:06 PM","stkoay","Oh I see....noted. Thanks Keyman188."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 6:18 PM","Jaya26","Superinvestor morning
He has been here long time brothers"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 10:52 PM","tollebunsmith","Superinvestor is nuts"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 25, 2021 11:56 PM","Jaya26","Tolle
It takes all kinds to make the world go round bro"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 26, 2021 11:41 AM","Iseeyoubuy","Should invest into RCECAP"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 26, 2021 1:15 PM","tollebunsmith","User Comments
Stock: [MAYBANK]: MALAYAN BANKING BHD
Oct 26, 2021 11:41 AM | Report Abuse
Should invest into RCECAP
Better idea,, sell everything and all in BITTCOIN!"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 26, 2021 1:16 PM","tollebunsmith","supersinginvestor : my comment... yawn"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=346","Oct 26, 2021 1:19 PM","tollebunsmith","supersinginvestor : u relly got balls... do what sifu stkoay can.. just quote sell whatever u have at 2.00pm and tell us before u do it... and u can cancell ur order at 2.20pm.. dat way we will all shutup and know u are great... else i also can sayy i got 100k maybank shares and talk 4 talk 5...
else ... yawn"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 1:21 PM","tollebunsmith","and if u really that smart.. state ur maybank holdings now and tell us how many u will be having on May 2022... I will keep a snapshot ..... IF U DARE... else... yawn."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 1:22 PM","tollebunsmith","Just for info , i do not own 100k mbb shares.... i hold a lot less"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 1:27 PM","tollebunsmith","even if u got info certain shares will fly tomollo, i still wont sell MBB even if u give me a written gurantee.
I only buy MBB , never sell.... sorry.
In fact if in Dec 2021 it drops to RM7... i gurantee i will top up a lot in January 2022 i have budgeted some cash for January 2022 ( and i sttae again, i only do dollar cost averaging bi-annually. No, i dont make much profit, BUT i am satisfied with the cap growth and divvy...."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 1:27 PM","tollebunsmith","else .. yawn at supersinginvestor"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 2:59 PM","tollebunsmith","supersinginvestor :,,, mmmmm... u cannot buy shares if u are under 18 years old.. how old are u ?...14? and u only can taa fei kei?... go for the real thing at least... cannot afford or no strength?..... then save money/buy medicine
Feel sorry for ur mother and father/... they must be dissapointed."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:02 PM","tollebunsmith","supersinginvestor is gay."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:03 PM","tollebunsmith","Jaya26
he sure has weird taste."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:03 PM","tollebunsmith","Jaya26 : has he taken his meds yet?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:04 PM","tollebunsmith","Jaya26 : just curious ,, u are both a couple? sorry, just curious"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:09 PM","stkoay","Wow....taa fei kei?
...sifu tolle is spot on....must be nuts....haha.....
...tell us what stocks you can queue to show us....and I confirmed I will queue to sell 4363 lots at 2 pm tomorrow....price will be made known before I queue and after seeing your stocks."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:19 PM","tollebunsmith","sifu stkoay: pls dont layan him laa.. he is crazy and he gets weird... mental issues ...
Just give him until May 2022 to prove his point... how many shares he will hold at that time...
actually doesnt matter 1k 10k or 1ook or 1 mil shares... all i care about is how much he has now so he can prove how successful he is at Mat 2022.... if u just a bit or losses hos caps... then he is a failure...
No balls to a straight challenge ( not how much money he has but if he can double up his investment in 6 months,)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:23 PM","stkoay","sifu tolle....agree."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:24 PM","tollebunsmith","supersinginvestor : still taa fei kei? stop laa and accept this challenge,,,, i am waiting."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:26 PM","stkoay","Haha....sure got mental issues....deleted his taa fei kei post...."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:27 PM","tollebunsmith","supersinginvestor : go for the real thing laa... if u are above 18+ or under 18? if under 18 it is illegal."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:28 PM","stkoay","Haha...."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 3:52 PM","Cslee1215","Today no show, hope for tomorrow."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 4:14 PM","stkoay","Low foreign shareholding stocks. Within our coverage, stocks that have low foreign shareholding relative to their historical levels that we have BUY ratings on are: Maybank (TP: RM9.40)
Source: Hong Leong Investment Bank Research - 26 Oct 2021
https://klse.i3investor.com/servlets/ptres/61048.jsp"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 4:59 PM","stkoay","Below 8.05 will add my 64 :)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 5:08 PM","stkoay","Sifu tolle....if cost RM8000...and dividend conservatively at 56 sen per year....
....what is the yield percentage ?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 5:30 PM","longtermvalue","Anyone using Rakuten here? have you received the divvy yet?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 5:52 PM","YoYo2012","Rakuten user here. Yet to receive dividend."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 6:13 PM","longtermvalue","Should come in by friday"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 6:21 PM","tollebunsmith","It is 7%... capital growth not included
stkoay Sifu tolle....if cost RM8000...and dividend conservatively at 56 sen per year....
....what is the yield percentage ?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 6:23 PM","stkoay","Posted by stkoay > Oct 21, 2021 6:27 PM | Report Abuse X
Big funds changed hand 11 million shares during pre close.
_________________________________________________________________________
https://www.bursamalaysia.com/market_information/announcements/company..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 26, 2021 6:24 PM","stkoay","Sifu tolle....noted thanks.....so attractive....will slowly switch all my fixed income to this one :)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 11:55 AM","tollebunsmith","supersinginvestor : ok.. so i ather u must be very smart and made tons of money.. right?
If so, why are u not in the list of 10 most richest men in Malaysia?..i wonder.. just saying... else u are just like nut who dreams of being successful when in actual fact just boosting and being a crazy old man... who is only thinking of ta fei kei and cant even afford a vietmoi."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 11:56 AM","tollebunsmith","I still hold bank, i only buy, never sell.. so what u going to about it? Even if Tesla x30 my investments, i am not intrested, I only want 8% annual dividend. So u blow what?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 12:42 PM","stkoay","Haha...I always enjoy reading sifu tolle's :)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 1:04 PM","stkoay","The self proclaim smart investor got nothing to show....
...dare not take challenge to play show hand....haha"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 1:13 PM","stkoay","ok...ok....may be you don't own much stocks....we can play another way...
....instead of queue to sell....we can also queue to buy (to show own trading limit)
....just name the stock and the quantity we want to queue during pre opening this afternoon...inform here before we make queue."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 2:33 PM","stkoay","Waited from....before pre opening until market opened...the supersing ""smart"" investor never show up to prove who is actually ""smarter"""
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 4:59 PM","stkoay","Haha...yes I can show what I have is considered ikan billis...
...then you got no balls to take up challenge ....and got NOTHING to show...is considered what?
...laugh die me...
...let the people here be the judge....who is what...LOL"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 5:04 PM","stkoay","Talk is free...and you think the investors who read MBB forum has no brains....haha....laugh die me."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 5:18 PM","JJFinn","@stkoay@tolle: No point arguing with this shiitfu Singh investor. We are here to exchange views and learn from each other... Btw, what is smaller than Ikan Bilis ha..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 5:58 PM","tollebunsmith","JJFinn : that sing got weird fetish."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 6:00 PM","tollebunsmith","Sorry noon i was away on errand. I always take sifu stkoay and jjfin seriously,
I take sing as past time. He gets triggered easily and dont own anything much but claims to own a lot.
Not owning much is not a bad thing, but boasting is."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 6:02 PM","tollebunsmith","supersinginvestor: u are weird, u got a thing about girlfrens ( not woman) and u seem turned by cum.
Seriously, u need medical attention, mental issue is my guess."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 6:03 PM","tollebunsmith","supersinginvestor, go see a doctor0
You really need help.. maybe due to the long lockdown."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 6:51 PM","Cslee1215","Supersinginvestor, many here are aiming for dividend. You got the wrong channel."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 7:57 PM","stkoay","Oh dear, this Super Singh investor deleted his post again...then those who read my answer might think that I was arrogant.
For those who didn't see what he posted...let me inform..
...he addressed me as shiitfu stkoay...and said I am an ikan billis...not worth his time...
...he said he can show me his kok and asked if I want to see.....
....he posted at 4.06 pm....I am sure someone might have seen his post...so it's not for him to deny ya."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 27, 2021 7:58 PM","stkoay","Sifu tolle....yes this guy is sure a mental case that needs medical attention."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 8:29 AM","JJFinn","@stkoay: Yup, at least I have seen it, that why I asked what is smaller than ikan billis haha."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 9:45 AM","supersinginvestor","Yes u r right jjfinn.. smaller than ikan bilis is stkoay's kok...lol...
Good one bro...
@jjfinn u ask question here u dont know how to use google meh???
Use google lorr..ask ur kids teach u how to use ok..
Unker sifu advice u..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 9:47 AM","ctrl_alt_del2",""
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 9:51 AM","supersinginvestor","@stkoay tolle n jjfinn.
Why u all attack me..i m innocent never say anything oso..
Just sharing...sharing is caring lerr..
Ok i will stop sharing here in maybank forum..
Since not appreciated..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 10:06 AM","sreemani1316","Hi all,i'm quite new here. Been following this mbb forum quite sometime with stkoay, tolle and others useful analysis. Just got myself registered with this forum... Hi to all to great ppl here..
In fact i already started investing MBB since last May divident for long term.
As for supersinginvester, just forget him. Wasting time and energy arguing with him. Not honest with his words. Bye2
Hope the best for MBB... Looking forward for capital appreciation."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 10:17 AM","supersinginvestor","So nice finally.someone saying something..thats right forget super...dont talk to me or about me..ok...
I m just sharing..sharing is caring..if u dont like that statement attack the statement not the person ..ok..simple basics ethics..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 10:21 AM","supersinginvestor","For example...
If u all say today is a sunny day sure no rain..
And i say got rain later look there got clouds.
U little people attack me n say u stupead liiar dont know anything...lol..
But no one says that is not rain clouds its just clouds...
Lol...
Learn ethics little people...ok..unker sifu advice u...
This is a public forum..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=347","Oct 28, 2021 10:47 AM","tollebunsmith","supersinginvestor: based on ur statement below: why dont u f.o.
see this is why u need to taa fei kei,
cos u lie like crap...
Stock: [MAYBANK]: MALAYAN BANKING BHD
Oct 28, 2021 9:51 AM | Report Abuse
@stkoay tolle n jjfinn.
Why u all attack me..i m innocent never say anything oso..
Just sharing...sharing is caring lerr..
Ok i will stop sharing here in maybank forum..
Since not appreciated..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 10:47 AM","tollebunsmith","sreemani1316 also say u are an axxhole"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 11:09 AM","supersinginvestor","Ok tolle... :-((
I m leaving maybank forum..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 11:51 AM","sreemani1316","Bye2"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 1:43 PM","Value Investor Coo1eo","ST Koay is sifu?
haha"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 3:01 PM","Keyman188","@stkoay...has you seen Keyman188 highlighted last Friday about the KLCI !!!...
Posted by Keyman188 > Oct 22, 2021 3:15 PM | Report Abuse X
Next week very high possibility retest support level @ 1569 ~ 1576...
Once break...next support retest support level @ 1553 ~ 1558...
Market sentiment turn to crucial for upcoming ""happening""...
Amboi...
Adui..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 3:03 PM","Keyman188","Amboi...Keyman188 another fridge stuff...SPSetia...
Still resilence upward momentum...
Paper gain already 237% liao...
Hooray....Hooray..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 3:16 PM","tollebunsmith","sreemani1316 : keep cash ready to grab MBB or PBB.. only if there is big drop () if 2-3 % ."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 4:02 PM","stkoay","@Keyman188....yes, very chun :)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 4:36 PM","DeathStar","Good entry today afternoon, lai lai average down good time"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 5:12 PM","Keyman188","Amboi...today closing not so great...
Already break below 1569 level & closed @ 1566...
As Keyman188 prediction...tomorrow very high possibility retest support level @ 1553...
Posted by stkoay > Oct 28, 2021 4:02 PM | Report Abuse
@Keyman188....yes, very chun :)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 5:18 PM","stkoay","I missed the boat during early October....now, boat coming back liao...
....will get on board next week, when fund is in."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 28, 2021 5:44 PM","InvestorX","I plan top up sub 8.05 … Duno possible o nt.
if not below 8.1 pun cukup . Sabar sabar"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 9:24 AM","tollebunsmith","Advice of the day: get ready cash for topup.. miss the boat nevermind, cos the will be waves and troughs... buy on dip, if drop more, add more.. so dont spend all ur bullets.
Even if u dont catch some this time round, it is ok, catch it further later on.
Even Apple, & Amazon got ups and downs.
You only buy and never sell these stocks.
These are just my view points.
PS: those who regret they didnt buy cos the price went up to 8.30... and whished they had bought when the price was low, here is an oppurtunity to do so.
But pls keep extra cash for any big drops.
Why? cos to have the best of both worlds."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 10:15 AM","tollebunsmith","InvestorX : reminder : 8.10 now. sure want get some now? and if it goes to 8.05 topup more.. Then u wont regret if goes back to 8.30.
But if u purchases are 100 shares, u may be losing even at a higher price if u sell, Why? ur ovreheads ( commision, stamp duty etc.) can be higher. Pls consult ur broker/remiser for actual calculation and what min purchases will be most cost effective. Do note that buying RM100k in a day incurs sighnificantly less brokerage overheads.
Keypoint: check with broker for terms and conditions of purchases & sales."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 11:39 AM","InvestorX","Ty for advice. I learned my lessons when I started investing early on , eventually losing on the fees … huhu"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 1:21 PM","Cslee1215","Download stock calculator will save ur time alot."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 3:01 PM","tollebunsmith","Cslee1215 : Cslee1215 : noted with thanks rgd downloadable apps.
All/most apps have built in calculator for general profit&loss; BUT every brokerage house have their terms and condition and also they type of accounts u have with them differs quite a bit. In most cirumstances ,
1% for buying and and 1% for selling serves its purpose. Cosider , just for discussion case, there is a RM10 saved for each transection, that make u RM100 in 10 trades a month. For example, buying 100 shares incurs a min brokerage of RM12, thus buying 100 shares for 10 days , ur fees is already RM120, and buying 10 trades in 1 day only incures a minimum RM12 plus overheads.
U frequent buyers may be well versed and may trade optimaly, but my explanation is for new commers.
But my aim is to educate him so he learns in the process and not just waiting to be spoon fed. Once he learns that there are differences in brokers and brokerage , he may make better informed decisions based on factors variable. This makes him 'smart"" on any future branch out he might venture into, eg. US stock. Singapore stock. or AUX HKSE.
Cash upfront has one of the cheapest rates,then t+2 trades and also intraday differs a lot.
I assume he knows ""zero"" , but if he well versed, no harm done in assuming he knew less. But it was the otherway round, our friend might suffer a bit,
Just sharing, so us small timers can help each other to trade better.
If InvestorX can spot some hidden gems in the above narrative,,,,,,,,,,,, he can thank me later.
This is NOT how to make , but to show there are many variants in trade.
Cslee1215 : noted with thanks rgd downloadable apps.
Hope it helped."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 3:22 PM","tollebunsmith","PBB has dropped 0.7% compared to MBB whis is unch or just 0.1%, Numberwan is very strong. Number2 is , Datuk dont want to buy anymore cos he has 22% and he is one of the richest man in Malaysi (refer Bloomber/forbes report in theedge)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 3:22 PM","JJFinn","@tolle : holding pretty steady... as you have get our bullets ready... slowly buying bit by bit no hurry :)"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 4:40 PM","Cslee1215","Queuing 8.07"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 4:57 PM","stkoay","Congratulation Cslee1215....matched at 8.05"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 6:37 PM","Cslee1215","U the winner not me"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 6:56 PM","meistsk3134","8.05 can buy? what a joke. government implement new tax in profit"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=348","Oct 29, 2021 7:10 PM","lomas","Will new tax affect earnings per share and dividend per share?
game over?"
